customer_id,customer_name,city,state,signup_date
541,Customer #541,Sao Lourenco Da Serra,SP,2017-11-20
542,Customer #542,Joao Pessoa,PB,2018-03-30
543,Customer #543,Niteroi,RJ,2018-03-08
544,Customer #544,Rio Claro,SP,2017-04-19
545,Customer #545,Curitiba,PR,2018-01-11
546,Customer #546,Patrocinio,MG,2018-01-31
547,Customer #547,Salto,SP,2017-10-24
548,Customer #548,Sao Paulo,SP,2018-03-15
549,Customer #549,Sao Paulo,SP,2018-05-08
550,Customer #550,Marilia,SP,2018-02-12
551,Customer #551,Brasilia,DF,2018-01-12
552,Customer #552,Tremembe,SP,2018-02-25
553,Customer #553,Itaquaquecetuba,SP,2017-09-29
554,Customer #554,Sao Joao De Meriti,RJ,2018-06-09
555,Customer #555,Uberlandia,MG,2017-11-03
556,Customer #556,Gravatai,RS,2018-08-15
557,Customer #557,Resende,RJ,2018-02-28
558,Customer #558,Teresina,PI,2018-06-28
559,Customer #559,Rio De Janeiro,RJ,2017-11-02
560,Customer #560,Franca,SP,2018-02-05
561,Customer #561,Sao Paulo,SP,2018-03-25
562,Customer #562,Rio De Janeiro,RJ,2018-05-12
563,Customer #563,Unai,MG,2018-01-19
564,Customer #564,Limoeiro Do Norte,CE,2017-05-08
565,Customer #565,Itaquaquecetuba,SP,2018-01-21
566,Customer #566,Rio De Janeiro,RJ,2017-06-12
567,Customer #567,Niteroi,RJ,2017-11-24
568,Customer #568,Salvador,BA,2018-01-07
569,Customer #569,Sao Paulo,SP,2018-02-23
570,Customer #570,Belo Horizonte,MG,2017-12-03
571,Customer #571,Sao Paulo,SP,2018-03-01
572,Customer #572,Sao Paulo,SP,2018-01-19
573,Customer #573,Jundiai,SP,2018-03-07
574,Customer #574,Curitiba,PR,2018-06-21
575,Customer #575,Sao Paulo,SP,2018-02-11
576,Customer #576,Taubate,SP,2018-04-24
577,Customer #577,Juiz De Fora,MG,2017-11-10
578,Customer #578,Sao Paulo,SP,2018-06-25
579,Customer #579,Ararangua,SC,2018-04-30
580,Customer #580,Sao Paulo,SP,2018-01-18
581,Customer #581,Nipoa,SP,2018-07-31
582,Customer #582,Extrema,RO,2017-09-18
583,Customer #583,Sao Paulo,SP,2018-07-20
584,Customer #584,Cascavel,PR,2018-02-21
585,Customer #585,Torres,RS,2018-02-15
586,Customer #586,Sao Paulo,SP,2017-08-27
587,Customer #587,Cuiaba,MT,2018-02-28
588,Customer #588,Sao Paulo,SP,2017-12-21
589,Customer #589,Sao Paulo,SP,2018-03-20
590,Customer #590,Colatina,ES,2017-11-24
591,Customer #591,Porto Alegre,RS,2018-08-16
592,Customer #592,Porto Alegre,RS,2017-02-08
593,Customer #593,Rio Das Ostras,RJ,2017-11-23
594,Customer #594,Sao Goncalo,RJ,2017-02-06
595,Customer #595,Birigui,SP,2017-10-08
596,Customer #596,Aracatuba,SP,2017-11-27
597,Customer #597,Sao Paulo,SP,2017-12-27
598,Customer #598,Florianopolis,SC,2018-05-16
599,Customer #599,Taubate,SP,2017-07-31
600,Customer #600,Vargem Alegre,MG,2018-01-29
601,Customer #601,Divinopolis,MG,2017-11-27
602,Customer #602,Porto Alegre,RS,2017-08-12
603,Customer #603,Sao Paulo,SP,2018-06-24
604,Customer #604,Sao Jose Dos Campos,SP,2018-02-16
605,Customer #605,Joao Pessoa,PB,2017-12-28
606,Customer #606,Agudos,SP,2018-07-05
607,Customer #607,Salvador,BA,2017-05-05
608,Customer #608,Uberlandia,MG,2018-04-11
609,Customer #609,Uberaba,MG,2017-09-11
610,Customer #610,Curitiba,PR,2018-02-12
611,Customer #611,Araguari,MG,2017-10-11
612,Customer #612,Aluminio,SP,2018-03-07
613,Customer #613,Contagem,MG,2018-05-06
614,Customer #614,Sao Paulo,SP,2017-12-18
615,Customer #615,Mogi Das Cruzes,SP,2018-05-16
616,Customer #616,Sao Paulo,SP,2017-12-04
617,Customer #617,Duque De Caxias,RJ,2017-06-24
618,Customer #618,Salvador,BA,2018-05-20
619,Customer #619,Indaiatuba,SP,2018-08-20
620,Customer #620,Betim,MG,2018-02-02
621,Customer #621,Presidente Prudente,SP,2018-02-01
622,Customer #622,Ribeirao Preto,SP,2017-05-09
623,Customer #623,Belo Horizonte,MG,2018-08-17
624,Customer #624,Brasilia,DF,2017-04-26
625,Customer #625,Divinopolis,MG,2018-02-05
626,Customer #626,Taubate,SP,2017-07-09
627,Customer #627,Manaus,AM,2017-08-21
628,Customer #628,Ananindeua,PA,2017-04-28
629,Customer #629,Goiania,GO,2018-07-13
630,Customer #630,Sao Luis,MA,2018-07-24
631,Customer #631,Sao Paulo,SP,2018-04-29
632,Customer #632,Cachoeirinha,RS,2017-03-12
633,Customer #633,Pompeu,MG,2018-06-29
634,Customer #634,Santos,SP,2017-12-25
635,Customer #635,Ibaiti,PR,2017-10-03
636,Customer #636,Barracao,PR,2017-03-04
637,Customer #637,Sao Sebastiao Do Paraiso,MG,2018-04-25
638,Customer #638,Barueri,SP,2017-08-02
639,Customer #639,Sorocaba,SP,2018-05-18
640,Customer #640,Cocal Do Sul,SC,2018-08-17
641,Customer #641,Sao Paulo,SP,2018-07-06
642,Customer #642,Sao Paulo,SP,2018-02-05
643,Customer #643,Mogi Das Cruzes,SP,2018-05-15
644,Customer #644,Mogi Das Cruzes,SP,2017-12-13
645,Customer #645,Sao Paulo,SP,2017-11-26
646,Customer #646,Coelho Neto,MA,2017-04-08
647,Customer #647,Lagoa Santa,MG,2017-11-24
648,Customer #648,Rio De Janeiro,RJ,2017-07-13
649,Customer #649,Belo Horizonte,MG,2018-04-13
650,Customer #650,Barbosa Ferraz,PR,2017-07-18
651,Customer #651,Limeira,SP,2017-12-13
652,Customer #652,Sao Bernardo Do Campo,SP,2017-09-01
653,Customer #653,Porto Alegre,RS,2018-02-14
654,Customer #654,Salvador,BA,2018-04-16
655,Customer #655,Americana,SP,2017-07-17
656,Customer #656,Sao Paulo,SP,2018-02-03
657,Customer #657,Rio De Janeiro,RJ,2017-12-30
658,Customer #658,Sao Paulo,SP,2018-01-22
659,Customer #659,Rio De Janeiro,RJ,2018-05-16
660,Customer #660,Belo Horizonte,MG,2018-03-16
661,Customer #661,Santo Antonio Do Itambe,MG,2018-08-12
662,Customer #662,Adamantina,SP,2018-04-19
663,Customer #663,Sao Paulo,SP,2018-03-18
664,Customer #664,Ibiuna,SP,2018-01-31
665,Customer #665,Taboao Da Serra,SP,2018-08-15
666,Customer #666,Sao Paulo,SP,2018-02-17
667,Customer #667,Juiz De Fora,MG,2018-05-02
668,Customer #668,Goiania,GO,2017-04-17
669,Customer #669,Santo Andre,SP,2018-01-11
670,Customer #670,Limeira,SP,2017-07-01
671,Customer #671,Vila Velha,ES,2017-11-11
672,Customer #672,Sao Borja,RS,2018-05-22
673,Customer #673,Ribeirao Preto,SP,2017-02-15
674,Customer #674,Vassouras,RJ,2017-11-09
675,Customer #675,Andrelandia,MG,2018-03-03
676,Customer #676,Florianopolis,SC,2017-09-29
677,Customer #677,Sao Paulo,SP,2018-07-24
678,Customer #678,Sao Paulo,SP,2018-04-09
679,Customer #679,Rio De Janeiro,RJ,2017-03-24
680,Customer #680,Sao Paulo,SP,2017-11-10
681,Customer #681,Malacacheta,MG,2018-07-14
682,Customer #682,Treze Tilias,SC,2018-02-19
683,Customer #683,Campos Do Jordao,SP,2018-02-01
684,Customer #684,Ananindeua,PA,2017-10-29
685,Customer #685,Poco Fundo,MG,2018-08-13
686,Customer #686,Sao Paulo,SP,2018-01-17
687,Customer #687,Belo Horizonte,MG,2017-11-25
688,Customer #688,Blumenau,SC,2018-06-11
689,Customer #689,Americana,SP,2017-12-14
690,Customer #690,Salvador,BA,2017-11-14
691,Customer #691,Sao Paulo,SP,2018-06-20
692,Customer #692,Barra Do Garcas,MT,2018-04-10
693,Customer #693,Porto Alegre,RS,2018-05-27
694,Customer #694,Teodoro Sampaio,SP,2018-07-06
695,Customer #695,Santa Adelia,SP,2017-11-21
696,Customer #696,Sao Francisco De Itabapoana,RJ,2017-02-09
697,Customer #697,Belem,PA,2018-02-07
698,Customer #698,Taio,SC,2017-12-03
699,Customer #699,Sao Paulo,SP,2017-08-16
700,Customer #700,Maringa,PR,2018-04-15
701,Customer #701,Campinas,SP,2018-01-15
702,Customer #702,Santos,SP,2018-02-07
703,Customer #703,Santarem,PA,2018-03-17
704,Customer #704,Rio De Janeiro,RJ,2017-08-24
705,Customer #705,Cotia,SP,2017-04-27
706,Customer #706,Luziania,GO,2018-05-31
707,Customer #707,Belo Horizonte,MG,2018-03-24
708,Customer #708,Sao Luis,MA,2018-07-27
709,Customer #709,Maringa,PR,2018-02-01
710,Customer #710,Sumare,SP,2018-08-10
711,Customer #711,Sao Paulo,SP,2018-03-02
712,Customer #712,Campos Dos Goytacazes,RJ,2017-11-15
713,Customer #713,Porto Alegre,RS,2018-01-13
714,Customer #714,Corumba,MS,2018-05-11
715,Customer #715,Sao Paulo,SP,2018-04-18
716,Customer #716,Belem,PA,2018-07-04
717,Customer #717,Caldas Novas,GO,2018-02-12
718,Customer #718,Rio De Janeiro,RJ,2017-03-30
719,Customer #719,Rio De Janeiro,RJ,2018-08-11
720,Customer #720,Jandira,SP,2018-02-03
721,Customer #721,Sao Paulo,SP,2017-11-06
722,Customer #722,Belo Horizonte,MG,2017-10-13
723,Customer #723,Santos,SP,2018-07-30
724,Customer #724,Fortaleza,CE,2018-07-23
725,Customer #725,Taubate,SP,2017-11-08
726,Customer #726,Caravelas,BA,2017-07-10
727,Customer #727,Manhuacu,MG,2017-08-04
728,Customer #728,Campo Mourao,PR,2017-11-24
729,Customer #729,Sao Paulo,SP,2017-11-23
730,Customer #730,Sao Paulo,SP,2018-08-23
731,Customer #731,Santos,SP,2018-08-17
732,Customer #732,Santo Andre,SP,2018-05-01
733,Customer #733,Duartina,SP,2018-05-23
734,Customer #734,Araguari,MG,2018-08-15
735,Customer #735,Rio De Janeiro,RJ,2017-08-14
736,Customer #736,Montes Claros,MG,2017-10-12
737,Customer #737,Sao Paulo,SP,2018-07-27
738,Customer #738,Vila Dos Cabanos,PA,2018-07-16
739,Customer #739,Taboao Da Serra,SP,2017-05-29
740,Customer #740,Cajuru,SP,2018-06-10
741,Customer #741,Sao Paulo,SP,2018-03-08
742,Customer #742,Joao Pessoa,PB,2018-01-18
743,Customer #743,Pocinhos,PB,2017-04-20
744,Customer #744,Pedro Leopoldo,MG,2017-02-28
745,Customer #745,Irece,BA,2017-10-16
746,Customer #746,Campinas,SP,2017-11-02
747,Customer #747,Belo Horizonte,MG,2018-05-10
748,Customer #748,Nova Esperanca,PR,2017-08-06
749,Customer #749,Brasilia,DF,2018-06-08
750,Customer #750,Indaiatuba,SP,2017-08-25
751,Customer #751,Florianopolis,SC,2018-08-16
752,Customer #752,Mogi Das Cruzes,SP,2018-06-26
753,Customer #753,Monte Carmelo,MG,2018-01-29
754,Customer #754,Hortolandia,SP,2017-09-06
755,Customer #755,Sao Paulo,SP,2018-04-22
756,Customer #756,Osasco,SP,2018-03-08
757,Customer #757,Rio De Janeiro,RJ,2018-02-06
758,Customer #758,Sume,PB,2017-11-26
759,Customer #759,Sao Paulo,SP,2018-08-06
760,Customer #760,Curitiba,PR,2018-02-06
761,Customer #761,Jundiai,SP,2018-01-06
762,Customer #762,Mogi Mirim,SP,2018-03-07
763,Customer #763,Sao Paulo,SP,2018-03-23
764,Customer #764,Sao Jose Do Vale Do Rio Preto,RJ,2018-03-25
765,Customer #765,Uberlandia,MG,2017-11-14
766,Customer #766,Contagem,MG,2018-01-21
767,Customer #767,Rio Grande,RS,2017-08-28
768,Customer #768,Ribeirao Preto,SP,2018-08-12
769,Customer #769,Curitiba,PR,2018-02-28
770,Customer #770,Sao Bernardo Do Campo,SP,2017-06-01
771,Customer #771,Ananindeua,PA,2018-06-15
772,Customer #772,Ibirite,MG,2018-08-18
773,Customer #773,Rio De Janeiro,RJ,2018-05-21
774,Customer #774,Sao Paulo,SP,2018-07-29
775,Customer #775,Sao Paulo,SP,2018-03-06
776,Customer #776,Brasilia,DF,2017-07-08
777,Customer #777,Campinas,SP,2017-09-05
778,Customer #778,Osasco,SP,2017-04-15
779,Customer #779,Mogi Das Cruzes,SP,2017-11-11
780,Customer #780,Vitoria,ES,2018-01-18
781,Customer #781,Paulinia,SP,2017-08-25
782,Customer #782,Goiania,GO,2018-07-23
783,Customer #783,Sao Paulo,SP,2018-05-07
784,Customer #784,Curitiba,PR,2017-11-30
785,Customer #785,Belo Horizonte,MG,2018-06-08
786,Customer #786,Rio De Janeiro,RJ,2017-08-23
787,Customer #787,Carapicuiba,SP,2018-06-05
788,Customer #788,Carapicuiba,SP,2017-08-31
789,Customer #789,Recife,PE,2018-03-06
790,Customer #790,Osasco,SP,2018-06-27
791,Customer #791,Suzano,SP,2017-08-23
792,Customer #792,Sorocaba,SP,2018-02-15
793,Customer #793,Rio De Janeiro,RJ,2018-07-27
794,Customer #794,Joao Pessoa,PB,2018-07-16
795,Customer #795,Rio De Janeiro,RJ,2017-11-28
796,Customer #796,Campo Grande,MS,2017-10-31
797,Customer #797,Carapicuiba,SP,2018-04-10
798,Customer #798,Sao Paulo,SP,2017-05-27
799,Customer #799,Maua,SP,2018-07-23
800,Customer #800,Campos Dos Goytacazes,RJ,2018-01-28
801,Customer #801,Colombia,SP,2017-10-04
802,Customer #802,Mira Estrela,SP,2017-03-19
803,Customer #803,Cambe,PR,2017-11-24
804,Customer #804,Campos Dos Goytacazes,RJ,2018-08-06
805,Customer #805,Sao Paulo,SP,2018-04-03
806,Customer #806,Biguacu,SC,2018-02-11
807,Customer #807,Taboao Da Serra,SP,2018-06-01
808,Customer #808,Sao Paulo,SP,2017-12-08
809,Customer #809,Ribeirao Preto,SP,2017-05-07
810,Customer #810,Vitoria Da Conquista,BA,2018-01-24
811,Customer #811,Jacarei,SP,2017-07-26
812,Customer #812,Sertaozinho,SP,2018-05-20
813,Customer #813,Sao Paulo,SP,2018-02-27
814,Customer #814,Sao Joao Batista,SC,2018-05-22
815,Customer #815,Sao Paulo,SP,2018-06-23
816,Customer #816,Umuarama,PR,2018-02-06
817,Customer #817,Novo Gama,GO,2018-08-05
818,Customer #818,Santa Barbara D'Oeste,SP,2017-02-19
819,Customer #819,Betim,MG,2018-03-14
820,Customer #820,Caturama,BA,2017-07-03
821,Customer #821,Bertioga,SP,2018-05-11
822,Customer #822,Tres Rios,RJ,2018-04-27
823,Customer #823,Belo Horizonte,MG,2017-08-11
824,Customer #824,Campos Dos Goytacazes,RJ,2017-12-03
825,Customer #825,Jaboatao Dos Guararapes,PE,2018-03-22
826,Customer #826,Sao Paulo,SP,2017-10-20
827,Customer #827,Juiz De Fora,MG,2017-12-26
828,Customer #828,Brasilia,DF,2018-04-21
829,Customer #829,Goiania,GO,2017-05-30
830,Customer #830,Ielmo Marinho,RN,2017-07-01
831,Customer #831,Piranhas,GO,2018-06-23
832,Customer #832,Bom Jesus Da Lapa,BA,2018-04-26
833,Customer #833,Sao Jose Dos Campos,SP,2018-02-23
834,Customer #834,Sao Paulo,SP,2018-08-13
835,Customer #835,Sao Paulo,SP,2017-03-22
836,Customer #836,Suzano,SP,2017-10-01
837,Customer #837,Cosmorama,SP,2017-11-06
838,Customer #838,Concordia,SC,2017-11-13
839,Customer #839,Sao Paulo,SP,2017-11-28
840,Customer #840,Jundiai,SP,2018-02-28
841,Customer #841,Osasco,SP,2018-08-28
842,Customer #842,Sao Paulo,SP,2017-12-28
843,Customer #843,Coelho Neto,MA,2017-10-02
844,Customer #844,Embu Das Artes,SP,2017-10-25
845,Customer #845,Sao Paulo,SP,2018-07-21
846,Customer #846,Sorocaba,SP,2018-01-04
847,Customer #847,Franca,SP,2017-08-16
848,Customer #848,Niteroi,RJ,2017-11-28
849,Customer #849,Jales,SP,2017-09-03
850,Customer #850,Faxinal,PR,2017-07-10
851,Customer #851,Itupeva,SP,2018-04-09
852,Customer #852,Boa Vista Da Aparecida,PR,2017-09-28
853,Customer #853,Miguel Pereira,RJ,2017-11-28
854,Customer #854,Mococa,SP,2018-08-08
855,Customer #855,Manaus,AM,2017-05-03
856,Customer #856,Sao Paulo,SP,2017-09-02
857,Customer #857,Barueri,SP,2017-11-23
858,Customer #858,Piuma,ES,2018-08-14
859,Customer #859,Sao Paulo,SP,2018-02-18
860,Customer #860,Belem,PA,2017-02-13
861,Customer #861,Braganca Paulista,SP,2018-07-31
862,Customer #862,Alagoinhas,BA,2017-12-02
863,Customer #863,Galvao,SC,2018-08-10
864,Customer #864,Teresina,PI,2018-01-21
865,Customer #865,Natal,RN,2018-01-16
866,Customer #866,Sao Paulo,SP,2018-04-22
867,Customer #867,Santa Maria,RS,2018-01-12
868,Customer #868,Alvorada,RS,2017-08-08
869,Customer #869,Cajamar,SP,2018-04-26
870,Customer #870,Sao Paulo,SP,2017-11-22
871,Customer #871,Santa Luzia,MG,2017-06-02
872,Customer #872,Rio De Janeiro,RJ,2018-06-12
873,Customer #873,Jequie,BA,2018-08-13
874,Customer #874,Paranagua,PR,2017-06-01
875,Customer #875,Paulinia,SP,2018-02-26
876,Customer #876,Muriae,MG,2017-08-11
877,Customer #877,Belo Horizonte,MG,2018-08-24
878,Customer #878,Tupa,SP,2018-08-06
879,Customer #879,Presidente Prudente,SP,2017-02-19
880,Customer #880,Sete Lagoas,MG,2018-01-24
881,Customer #881,Porto Alegre,RS,2017-06-28
882,Customer #882,Santo Andre,SP,2017-09-27
883,Customer #883,Contagem,MG,2017-10-27
884,Customer #884,Sao Paulo,SP,2017-10-15
885,Customer #885,Osasco,SP,2018-01-09
886,Customer #886,Sao Paulo,SP,2018-05-16
887,Customer #887,Belem,PA,2018-04-17
888,Customer #888,Sao Bernardo Do Campo,SP,2017-10-09
889,Customer #889,Sao Paulo,SP,2017-08-14
890,Customer #890,Sao Paulo,SP,2018-05-05
891,Customer #891,Rio De Janeiro,RJ,2018-08-16
892,Customer #892,Caucaia,CE,2018-03-10
893,Customer #893,Belo Horizonte,MG,2017-10-02
894,Customer #894,Sao Bernardo Do Campo,SP,2017-11-24
895,Customer #895,Parauapebas,PA,2018-01-24
896,Customer #896,Franca,SP,2017-07-11
897,Customer #897,Frecheirinha,CE,2018-02-16
898,Customer #898,Rio De Janeiro,RJ,2018-01-22
899,Customer #899,Brasilia,DF,2018-03-07
900,Customer #900,Rio De Janeiro,RJ,2017-01-17
901,Customer #901,Belem,PA,2017-08-23
902,Customer #902,Sao Joao Del Rei,MG,2018-04-16
903,Customer #903,Fortaleza,CE,2018-04-28
904,Customer #904,Rio De Janeiro,RJ,2017-09-30
905,Customer #905,Maringa,PR,2017-11-24
906,Customer #906,Sao Paulo,SP,2018-06-10
907,Customer #907,Bauru,SP,2018-06-13
908,Customer #908,Taboao Da Serra,SP,2017-05-23
909,Customer #909,Mogi Das Cruzes,SP,2017-12-06
910,Customer #910,Guaxupe,MG,2017-07-12
911,Customer #911,Pirapetinga,MG,2017-04-22
912,Customer #912,Paulinia,SP,2018-03-31
913,Customer #913,Recife,PE,2018-01-02
914,Customer #914,Brasilia,DF,2018-05-16
915,Customer #915,Camboriu,SC,2018-07-07
916,Customer #916,Rio De Janeiro,RJ,2018-03-15
917,Customer #917,Videira,SC,2017-08-09
918,Customer #918,Sao Francisco Do Sul,SC,2018-01-25
919,Customer #919,Cotia,SP,2018-04-10
920,Customer #920,Santa Cruz Do Sul,RS,2017-06-25
921,Customer #921,Sao Paulo,SP,2017-07-10
922,Customer #922,Mogi Das Cruzes,SP,2017-11-28
923,Customer #923,Pocos De Caldas,MG,2017-07-25
924,Customer #924,Caucaia,CE,2018-04-25
925,Customer #925,Salvador,BA,2018-05-30
926,Customer #926,Cubatao,SP,2017-12-08
927,Customer #927,Marica,RJ,2018-06-11
928,Customer #928,Cruz,CE,2018-07-24
929,Customer #929,Patos De Minas,MG,2018-05-10
930,Customer #930,Salvador,BA,2018-06-11
931,Customer #931,Guarulhos,SP,2017-05-11
932,Customer #932,Sao Paulo,SP,2018-03-22
933,Customer #933,Praia Grande,SP,2018-04-03
934,Customer #934,Indaial,SC,2017-11-07
935,Customer #935,Pocos De Caldas,MG,2018-03-16
936,Customer #936,Serra,ES,2017-03-04
937,Customer #937,Sao Paulo,SP,2017-11-24
938,Customer #938,Rio De Janeiro,RJ,2017-10-18
939,Customer #939,Sao Leopoldo,RS,2018-08-19
940,Customer #940,Cabo Frio,RJ,2017-05-21
941,Customer #941,Sao Paulo,SP,2018-08-01
942,Customer #942,Canoinhas,SC,2018-05-09
943,Customer #943,Porto Alegre,RS,2017-09-19
944,Customer #944,Barretos,SP,2017-12-07
945,Customer #945,Sao Paulo,SP,2018-04-11
946,Customer #946,Belo Horizonte,MG,2017-06-19
947,Customer #947,Santo Andre,SP,2017-05-06
948,Customer #948,Sao Paulo,SP,2017-05-25
949,Customer #949,Varzea Paulista,SP,2017-12-20
950,Customer #950,Sao Paulo,SP,2017-11-27
951,Customer #951,Curitiba,PR,2018-08-01
952,Customer #952,Bage,RS,2017-09-21
953,Customer #953,Sao Paulo,SP,2017-02-08
954,Customer #954,Goiania,GO,2018-01-28
955,Customer #955,Camaragibe,PE,2018-04-26
956,Customer #956,Diamantina,MG,2018-04-06
957,Customer #957,Vitoria Da Conquista,BA,2018-03-26
958,Customer #958,Patos De Minas,MG,2018-03-28
959,Customer #959,Suzano,SP,2017-11-25
960,Customer #960,Guarulhos,SP,2018-06-22
961,Customer #961,Cachoeirinha,RS,2017-10-21
962,Customer #962,Juina,MT,2018-01-09
963,Customer #963,Sao Leopoldo,RS,2018-08-05
964,Customer #964,Ouro Preto,MG,2017-10-19
965,Customer #965,Sao Joao Del Rei,MG,2018-01-12
966,Customer #966,Carapicuiba,SP,2017-12-15
967,Customer #967,Ribeirao Preto,SP,2018-07-21
968,Customer #968,Maua,SP,2018-08-18
969,Customer #969,Teresina,PI,2018-02-21
970,Customer #970,Sao Paulo,SP,2017-11-24
971,Customer #971,Santo Andre,SP,2017-02-08
972,Customer #972,Sao Paulo,SP,2018-01-01
973,Customer #973,Sao Paulo,SP,2017-06-27
974,Customer #974,Itaguai,RJ,2017-12-15
975,Customer #975,Arvorezinha,RS,2018-03-02
976,Customer #976,Sao Jose Do Rio Preto,SP,2018-03-26
977,Customer #977,Adamantina,SP,2017-08-10
978,Customer #978,Teresina,PI,2018-01-09
979,Customer #979,Joinville,SC,2017-08-16
980,Customer #980,Camaragibe,PE,2017-07-14
981,Customer #981,Sao Paulo,SP,2017-11-03
982,Customer #982,Sao Paulo,SP,2018-06-20
983,Customer #983,Belo Horizonte,MG,2018-01-22
984,Customer #984,Fortaleza,CE,2018-03-03
985,Customer #985,Goiania,GO,2018-05-30
986,Customer #986,Santa Cruz Do Sul,RS,2017-08-30
987,Customer #987,Sao Paulo,SP,2018-05-07
988,Customer #988,Mogi Das Cruzes,SP,2018-04-15
989,Customer #989,Sao Paulo,SP,2018-02-13
990,Customer #990,Brasilia,DF,2017-10-22
991,Customer #991,Acreuna,GO,2018-04-08
992,Customer #992,Cascavel,PR,2017-05-21
993,Customer #993,Macae,RJ,2018-08-10
994,Customer #994,Volta Redonda,RJ,2018-05-17
995,Customer #995,Sapucaia Do Sul,RS,2018-04-24
996,Customer #996,Pompeu,MG,2018-01-16
997,Customer #997,Rio De Janeiro,RJ,2017-10-15
998,Customer #998,Sao Paulo,SP,2017-09-18
999,Customer #999,Anapolis,GO,2018-05-11
1000,Customer #1000,Sao Paulo,SP,2018-07-22
1001,Customer #1001,Ponta Grossa,PR,2018-04-26
1002,Customer #1002,Blumenau,SC,2018-08-11
1003,Customer #1003,Santos,SP,2017-09-09
1004,Customer #1004,Santo Andre,SP,2017-06-28
1005,Customer #1005,Uberlandia,MG,2018-02-24
1006,Customer #1006,Santa Maria,RS,2017-09-30
1007,Customer #1007,Juiz De Fora,MG,2018-07-22
1008,Customer #1008,Sao Paulo,SP,2017-08-16
1009,Customer #1009,Cuiaba,MT,2017-07-14
1010,Customer #1010,Vitoria,ES,2018-02-28
1011,Customer #1011,Castanhal,PA,2017-03-04
1012,Customer #1012,Felipe Guerra,RN,2018-02-18
1013,Customer #1013,Ibiuna,SP,2017-08-30
1014,Customer #1014,Palmares,PE,2018-07-30
1015,Customer #1015,Catanduva,SP,2017-07-10
1016,Customer #1016,Rio De Janeiro,RJ,2017-10-15
1017,Customer #1017,Sao Paulo,SP,2018-05-03
1018,Customer #1018,Rio De Janeiro,RJ,2017-07-21
1019,Customer #1019,Sao Paulo,SP,2017-11-25
1020,Customer #1020,Jundiai,SP,2018-08-02
1021,Customer #1021,Belo Horizonte,MG,2018-07-25
1022,Customer #1022,Sao Paulo,SP,2018-03-30
1023,Customer #1023,Belo Horizonte,MG,2018-04-21
1024,Customer #1024,Sao Paulo,SP,2017-05-11
1025,Customer #1025,Cedral,SP,2018-08-08
1026,Customer #1026,Maua,SP,2018-08-06
1027,Customer #1027,Sao Bernardo Do Campo,SP,2018-08-02
1028,Customer #1028,Itatiaia,RJ,2018-02-16
1029,Customer #1029,Sao Caetano Do Sul,SP,2018-04-18
1030,Customer #1030,Itabuna,BA,2018-01-16
1031,Customer #1031,Rio De Janeiro,RJ,2018-02-25
1032,Customer #1032,Sao Paulo,SP,2018-04-25
1033,Customer #1033,Corrente,PI,2017-05-25
1034,Customer #1034,Jacui,MG,2017-07-11
1035,Customer #1035,Sao Paulo,SP,2017-04-18
1036,Customer #1036,Teutonia,RS,2018-02-05
1037,Customer #1037,Fortaleza,CE,2018-01-23
1038,Customer #1038,Sao Paulo,SP,2017-05-16
1039,Customer #1039,Viana,ES,2018-04-09
1040,Customer #1040,Fernandopolis,SP,2017-11-13
