payment_id,order_id,payment_type,payment_value,installments
884,884,Credit Card,65.48,1
885,885,Credit Card,89.88,2
886,886,Credit Card,187.67,2
887,887,Credit Card,223.35,5
888,888,Credit Card,185.03,4
889,889,Credit Card,49.59,1
890,890,Credit Card,108.21,2
891,891,Credit Card,227.32,8
892,892,Credit Card,118.37,10
893,893,Credit Card,134.28,3
894,894,Credit Card,33.85,3
895,895,Credit Card,338.37,6
896,896,Credit Card,223.14,3
897,897,Credit Card,187.43,2
898,898,Boleto,56.5,1
899,899,Credit Card,91.5,1
900,900,Voucher,86.12,1
901,901,Credit Card,252.0,5
902,902,Credit Card,110.0,2
903,903,Boleto,123.0,1
904,904,Credit Card,284.04,3
905,905,Credit Card,398.8,8
906,906,Credit Card,104.61,5
907,907,Credit Card,366.73,8
908,908,Credit Card,101.39,5
909,909,Credit Card,67.77,1
910,910,Credit Card,366.96,8
911,911,Credit Card,33.51,3
912,912,Credit Card,145.79,3
913,913,Credit Card,175.52,1
914,914,Boleto,55.23,1
915,915,Credit Card,56.95,2
916,916,Credit Card,129.25,1
917,917,Credit Card,256.48,1
918,918,Boleto,145.56,1
919,919,Credit Card,50.87,1
920,920,Credit Card,77.08,4
921,921,Credit Card,101.63,5
922,922,Credit Card,82.81,1
923,923,Credit Card,80.98,1
924,924,Credit Card,53.9,3
925,925,Credit Card,31.66,1
926,926,Credit Card,152.08,2
927,927,Credit Card,84.66,1
928,928,Debit Card,210.42,1
929,929,Credit Card,254.77,5
930,930,Credit Card,38.23,1
931,931,Boleto,111.18,1
932,932,Boleto,156.38,1
933,933,Credit Card,75.01,3
934,934,Boleto,130.15,1
935,935,Credit Card,164.74,6
936,936,Credit Card,53.95,4
937,937,Credit Card,62.08,2
938,938,Credit Card,85.15,3
939,939,Boleto,136.63,1
940,940,Credit Card,248.85,4
941,941,Credit Card,365.38,1
942,942,Credit Card,131.24,4
943,943,Credit Card,117.26,2
944,944,Credit Card,41.84,4
945,945,Credit Card,76.39,1
946,946,Credit Card,43.1,2
947,947,Credit Card,64.37,2
948,948,Credit Card,70.03,3
949,949,Boleto,55.0,1
950,950,Credit Card,137.99,1
951,951,Credit Card,225.02,3
952,952,Credit Card,73.14,3
953,953,Credit Card,97.27,2
954,954,Credit Card,121.88,10
955,955,Credit Card,139.03,2
956,956,Credit Card,94.61,6
957,957,Credit Card,178.36,4
958,958,Credit Card,315.4,4
959,959,Boleto,257.82,1
960,960,Credit Card,143.59,1
961,961,Voucher,113.91,1
962,962,Credit Card,124.21,3
963,963,Credit Card,372.01,8
964,964,Boleto,107.78,1
965,965,Credit Card,64.1,2
966,966,Credit Card,65.63,1
967,967,Credit Card,181.84,3
968,968,Credit Card,105.85,4
969,969,Credit Card,36.15,1
970,970,Boleto,52.33,1
971,971,Boleto,322.17,1
972,972,Credit Card,56.78,1
973,973,Boleto,74.03,1
974,974,Credit Card,28.75,1
975,975,Credit Card,65.0,2
976,976,Boleto,97.22,1
977,977,Credit Card,243.01,1
978,978,Credit Card,161.8,3
979,979,Credit Card,62.3,1
980,980,Credit Card,46.63,4
981,981,Credit Card,161.0,2
982,982,Credit Card,64.86,6
983,983,Credit Card,40.01,1
984,984,Credit Card,136.2,10
985,985,Credit Card,1458.51,8
986,986,Credit Card,85.14,1
987,987,Credit Card,46.76,1
988,988,Credit Card,24.38,1
989,989,Credit Card,37.77,1
990,990,Credit Card,79.2,3
991,991,Credit Card,37.22,3
992,992,Credit Card,60.0,1
993,993,Boleto,147.07,1
994,994,Credit Card,98.01,3
995,995,Credit Card,48.13,1
996,996,Credit Card,202.5,3
997,997,Credit Card,55.09,1
998,998,Boleto,77.78,1
999,999,Credit Card,115.0,4
1000,1000,Boleto,112.49,1
1001,1001,Boleto,241.1,1
1002,1002,Boleto,209.12,1
1003,1003,Boleto,138.82,1
1004,1004,Credit Card,45.61,1
1005,1005,Credit Card,102.46,1
1006,1006,Credit Card,124.74,4
1007,1007,Boleto,68.44,1
1008,1008,Credit Card,75.08,3
1009,1009,Credit Card,59.79,2
1010,1010,Credit Card,26.87,2
1011,1011,Boleto,139.96,1
1012,1012,Credit Card,157.65,2
1013,1013,Credit Card,181.68,3
1014,1014,Boleto,65.01,1
1015,1015,Credit Card,76.08,2
1016,1016,Credit Card,105.08,4
1017,1017,Credit Card,58.63,1
1018,1018,Credit Card,73.38,1
1019,1019,Credit Card,195.1,10
1020,1020,Credit Card,171.84,8
1021,1021,Credit Card,575.68,1
1022,1022,Credit Card,22.39,1
1023,1023,Credit Card,71.33,1
1024,1024,Boleto,274.12,1
1025,1025,Boleto,53.63,1
1026,1026,Credit Card,86.99,3
1027,1027,Credit Card,31.32,2
1028,1028,Credit Card,35.4,1
1029,1029,Boleto,122.57,1
1030,1030,Credit Card,107.07,10
1031,1031,Credit Card,58.17,2
1032,1032,Credit Card,136.3,6
1033,1033,Credit Card,650.63,6
1034,1034,Credit Card,94.24,9
1035,1035,Credit Card,337.18,6
1036,1036,Credit Card,67.5,1
1037,1037,Credit Card,125.77,4
1038,1038,Credit Card,218.55,4
1039,1039,Credit Card,78.32,2
1040,1040,Boleto,274.15,1
1041,1041,Credit Card,65.78,1
1042,1042,Credit Card,113.44,3
1043,1043,Boleto,47.0,1
1044,1044,Boleto,29.77,1
1045,1045,Credit Card,200.35,2
1046,1046,Credit Card,187.1,8
1047,1047,Credit Card,126.03,1
1048,1048,Credit Card,137.99,8
1049,1049,Credit Card,453.88,1
1050,1050,Credit Card,53.9,1
1051,1051,Credit Card,262.16,10
1052,1052,Boleto,134.63,1
1053,1053,Credit Card,94.21,9
1054,1054,Credit Card,62.78,1
1055,1055,Credit Card,103.39,8
1056,1056,Credit Card,114.35,1
1057,1057,Credit Card,73.15,1
1058,1058,Credit Card,169.84,3
1059,1059,Credit Card,43.09,4
1060,1060,Credit Card,215.14,8
1061,1061,Credit Card,72.57,7
1062,1062,Credit Card,61.1,1
1063,1063,Voucher,73.27,1
1064,1064,Credit Card,157.81,3
1065,1065,Credit Card,147.51,8
1066,1066,Credit Card,86.73,3
1067,1067,Voucher,126.53,1
1068,1068,Credit Card,253.26,5
1069,1069,Credit Card,89.35,6
1070,1070,Credit Card,70.44,7
1071,1071,Boleto,78.19,1
1072,1072,Credit Card,50.1,5
1073,1073,Boleto,614.4,1
1074,1074,Boleto,134.59,1
1075,1075,Credit Card,52.0,1
1076,1076,Boleto,213.89,1
1077,1077,Credit Card,41.17,2
1078,1078,Credit Card,34.1,2
1079,1079,Credit Card,36.75,1
1080,1080,Boleto,26.45,1
1081,1081,Credit Card,107.95,5
1082,1082,Credit Card,71.82,5
1083,1083,Credit Card,103.43,2
1084,1084,Credit Card,22.84,1
1085,1085,Credit Card,37.1,3
1086,1086,Credit Card,48.3,4
1087,1087,Debit Card,203.53,1
1088,1088,Credit Card,32.96,1
1089,1089,Credit Card,140.53,4
1090,1090,Credit Card,82.67,2
1091,1091,Credit Card,94.21,2
1092,1092,Credit Card,456.15,7
1093,1093,Voucher,72.45,1
1094,1094,Credit Card,163.8,1
1095,1095,Boleto,52.38,1
1096,1096,Credit Card,297.71,8
1097,1097,Credit Card,144.96,7
1098,1098,Boleto,143.06,1
1099,1099,Credit Card,314.34,3
1100,1100,Boleto,120.98,1
1101,1101,Debit Card,38.17,1
1102,1102,Boleto,1351.44,1
1103,1103,Credit Card,874.33,1
1104,1104,Boleto,213.79,1
1105,1105,Boleto,98.03,1
1106,1106,Credit Card,73.79,3
1107,1107,Credit Card,185.62,5
1108,1108,Credit Card,1635.64,15
1109,1109,Credit Card,122.4,5
1110,1110,Credit Card,35.78,1
1111,1111,Boleto,97.87,1
1112,1112,Credit Card,185.86,2
1113,1113,Credit Card,51.54,2
1114,1114,Credit Card,284.9,5
1115,1115,Credit Card,82.9,1
1116,1116,Credit Card,486.95,6
1117,1117,Credit Card,102.02,4
1118,1118,Credit Card,30.86,1
1119,1119,Credit Card,552.26,6
1120,1120,Credit Card,148.06,1
1121,1121,Credit Card,76.66,1
1122,1122,Credit Card,36.17,1
1123,1123,Boleto,189.56,1
1124,1124,Credit Card,318.78,8
1125,1125,Boleto,63.65,1
1126,1126,Credit Card,132.08,2
1127,1127,Credit Card,20.62,1
1128,1128,Boleto,61.2,1
1129,1129,Credit Card,70.27,3
1130,1130,Credit Card,240.1,1
1131,1131,Credit Card,161.79,2
1132,1132,Credit Card,28.75,1
1133,1133,Credit Card,126.57,2
1134,1134,Credit Card,123.89,10
1135,1135,Credit Card,93.68,2
1136,1136,Boleto,1242.57,1
1137,1137,Credit Card,264.59,10
1138,1138,Credit Card,274.9,5
1139,1139,Boleto,147.64,1
1140,1140,Credit Card,140.3,1
1141,1141,Credit Card,2014.99,10
1142,1142,Credit Card,148.28,6
1143,1143,Credit Card,132.16,5
1144,1144,Voucher,181.1,1
1145,1145,Boleto,30.6,1
1146,1146,Credit Card,84.84,1
1147,1147,Credit Card,38.27,3
1148,1148,Credit Card,549.85,5
1149,1149,Boleto,1927.38,1
1150,1150,Credit Card,124.82,2
1151,1151,Credit Card,50.38,5
1152,1152,Credit Card,157.22,4
1153,1153,Credit Card,211.51,2
1154,1154,Credit Card,132.08,6
1155,1155,Credit Card,114.85,5
1156,1156,Credit Card,83.38,1
1157,1157,Credit Card,60.11,6
1158,1158,Credit Card,154.18,7
1159,1159,Credit Card,75.48,3
1160,1160,Credit Card,42.77,4
1161,1161,Credit Card,134.76,5
1162,1162,Credit Card,232.7,4
1163,1163,Credit Card,126.11,10
1164,1164,Credit Card,369.19,8
1165,1165,Credit Card,53.43,1
1166,1166,Credit Card,85.69,4
1167,1167,Boleto,155.72,1
1168,1168,Credit Card,176.23,3
1169,1169,Credit Card,301.65,1
1170,1170,Boleto,246.04,1
1171,1171,Boleto,172.97,1
1172,1172,Credit Card,80.14,8
1173,1173,Credit Card,479.8,8
1174,1174,Credit Card,61.13,2
1175,1175,Credit Card,181.24,2
1176,1176,Boleto,70.6,1
1177,1177,Boleto,37.23,1
1178,1178,Credit Card,78.1,1
1179,1179,Credit Card,89.88,1
1180,1180,Boleto,360.6,1
1181,1181,Credit Card,357.12,10
1182,1182,Credit Card,59.0,1
1183,1183,Credit Card,76.98,7
1184,1184,Credit Card,152.58,2
1185,1185,Credit Card,176.97,2
1186,1186,Boleto,73.49,1
1187,1187,Credit Card,108.0,8
1188,1188,Credit Card,455.82,10
1189,1189,Debit Card,32.09,1
1190,1190,Boleto,97.99,1
1191,1191,Credit Card,63.6,1
1192,1192,Credit Card,148.03,3
1193,1193,Boleto,81.05,1
1194,1194,Boleto,138.15,1
1195,1195,Credit Card,216.4,8
1196,1196,Boleto,105.32,1
1197,1197,Credit Card,126.12,3
1198,1198,Credit Card,63.27,1
1199,1199,Boleto,198.11,1
1200,1200,Credit Card,139.81,3
1201,1201,Boleto,56.63,1
1202,1202,Credit Card,65.35,6
1203,1203,Debit Card,121.74,1
1204,1204,Boleto,72.79,1
1205,1205,Credit Card,268.84,3
1206,1206,Credit Card,68.43,2
1207,1207,Credit Card,158.35,4
1208,1208,Credit Card,126.23,8
1209,1209,Credit Card,81.5,1
1210,1210,Voucher,74.17,1
1211,1211,Credit Card,220.37,4
1212,1212,Credit Card,150.72,1
1213,1213,Credit Card,78.42,7
1214,1214,Credit Card,47.43,3
1215,1215,Credit Card,57.38,1
1216,1216,Credit Card,118.9,1
1217,1217,Credit Card,68.43,1
1218,1218,Boleto,26.83,1
1219,1219,Credit Card,31.0,3
1220,1220,Credit Card,67.65,6
1221,1221,Credit Card,318.25,3
1222,1222,Credit Card,102.81,2
1223,1223,Boleto,186.42,1
1224,1224,Boleto,70.25,1
1225,1225,Credit Card,50.7,1
1226,1226,Boleto,163.89,1
1227,1227,Credit Card,150.67,2
1228,1228,Credit Card,186.72,7
1229,1229,Boleto,61.01,1
1230,1230,Credit Card,65.13,3
1231,1231,Credit Card,32.68,3
1232,1232,Credit Card,166.29,2
1233,1233,Credit Card,212.32,3
1234,1234,Credit Card,61.64,5
1235,1235,Credit Card,114.8,1
1236,1236,Credit Card,659.0,8
1237,1237,Boleto,24.1,1
1238,1238,Credit Card,1493.45,10
1239,1239,Credit Card,178.0,3
1240,1240,Credit Card,31.85,1
1241,1241,Boleto,120.8,1
1242,1242,Credit Card,334.02,6
1243,1243,Credit Card,174.25,1
1244,1244,Credit Card,53.1,2
1245,1245,Boleto,68.13,1
1246,1246,Credit Card,37.0,1
1247,1247,Credit Card,121.98,3
1248,1248,Boleto,35.42,1
1249,1249,Boleto,43.79,1
1250,1250,Credit Card,87.36,1
1251,1251,Credit Card,138.97,6
1252,1252,Credit Card,1281.12,8
1253,1253,Boleto,27.35,1
1254,1254,Boleto,118.35,1
1255,1255,Credit Card,40.0,4
1256,1256,Credit Card,137.75,6
1257,1257,Boleto,468.81,1
1258,1258,Credit Card,115.45,1
1259,1259,Credit Card,175.13,2
1260,1260,Credit Card,43.29,1
1261,1261,Credit Card,258.67,5
1262,1262,Credit Card,69.03,1
1263,1263,Credit Card,649.86,6
1264,1264,Credit Card,123.52,1
1265,1265,Boleto,73.15,1
1266,1266,Credit Card,299.06,8
1267,1267,Credit Card,64.23,2
1268,1268,Credit Card,42.39,1
1269,1269,Credit Card,56.99,1
1270,1270,Credit Card,75.18,1
1271,1271,Credit Card,77.89,7
1272,1272,Credit Card,227.75,5
1273,1273,Boleto,56.96,1
1274,1274,Credit Card,98.04,1
1275,1275,Credit Card,58.25,1
1276,1276,Credit Card,113.37,4
1277,1277,Boleto,58.28,1
1278,1278,Credit Card,65.0,3
1279,1279,Boleto,16.09,1
1280,1280,Credit Card,148.15,1
1281,1281,Boleto,37.37,1
1282,1282,Credit Card,134.18,7
1283,1283,Credit Card,88.57,4
1284,1284,Credit Card,145.0,3
1285,1285,Boleto,84.14,1
1286,1286,Credit Card,54.51,5
1287,1287,Credit Card,55.18,1
1288,1288,Credit Card,141.24,7
1289,1289,Credit Card,103.55,10
1290,1290,Credit Card,104.31,2
1291,1291,Credit Card,35.77,1
1292,1292,Credit Card,18.61,1
1293,1293,Credit Card,228.14,8
1294,1294,Credit Card,54.0,1
1295,1295,Boleto,220.35,1
1296,1296,Credit Card,220.46,3
1297,1297,Boleto,52.52,1
1298,1298,Credit Card,131.58,2
1299,1299,Credit Card,29.38,2
1300,1300,Voucher,124.4,1
1301,1301,Boleto,92.3,1
1302,1302,Credit Card,104.7,10
1303,1303,Credit Card,752.04,10
1304,1304,Credit Card,72.5,2
1305,1305,Credit Card,119.57,1
1306,1306,Credit Card,150.15,2
1307,1307,Credit Card,157.22,10
1308,1308,Credit Card,98.79,1
1309,1309,Credit Card,164.49,2
1310,1310,Credit Card,841.99,10
1311,1311,Credit Card,62.95,2
1312,1312,Credit Card,71.74,4
1313,1313,Credit Card,19.78,1
1314,1314,Credit Card,37.79,2
1315,1315,Credit Card,126.2,1
1316,1316,Credit Card,235.2,5
1317,1317,Credit Card,184.69,8
1318,1318,Credit Card,84.57,2
1319,1319,Boleto,47.01,1
1320,1320,Voucher,40.09,1
1321,1321,Credit Card,75.36,5
1322,1322,Boleto,44.0,1
1323,1323,Voucher,606.57,1
1324,1324,Credit Card,112.81,2
1325,1325,Credit Card,143.75,2
1326,1326,Credit Card,204.84,3
1327,1327,Boleto,305.57,1
1328,1328,Voucher,90.41,1
1329,1329,Credit Card,98.56,1
1330,1330,Credit Card,228.8,3
1331,1331,Credit Card,112.95,2
1332,1332,Credit Card,351.96,8
1333,1333,Credit Card,40.27,1
1334,1334,Credit Card,73.58,7
1335,1335,Credit Card,74.17,6
1336,1336,Credit Card,102.02,10
1337,1337,Credit Card,331.68,5
1338,1338,Credit Card,149.03,2
1339,1339,Credit Card,60.22,1
1340,1340,Credit Card,38.01,2
1341,1341,Credit Card,138.09,1
1342,1342,Boleto,36.78,1
1343,1343,Credit Card,106.16,3
1344,1344,Credit Card,150.22,1
1345,1345,Credit Card,105.84,3
1346,1346,Boleto,20.95,1
1347,1347,Credit Card,197.17,3
1348,1348,Credit Card,96.69,1
1349,1349,Credit Card,71.42,3
1350,1350,Credit Card,257.25,4
1351,1351,Credit Card,223.31,2
1352,1352,Credit Card,85.65,1
1353,1353,Credit Card,309.41,10
1354,1354,Boleto,38.01,1
1355,1355,Credit Card,73.15,1
1356,1356,Credit Card,157.88,2
1357,1357,Boleto,62.62,1
1358,1358,Credit Card,87.41,4
1359,1359,Credit Card,82.52,1
1360,1360,Credit Card,53.59,2
1361,1361,Credit Card,142.45,4
1362,1362,Credit Card,56.42,1
1363,1363,Credit Card,61.59,2
1364,1364,Boleto,83.1,1
1365,1365,Credit Card,34.03,3
1366,1366,Credit Card,120.18,1
1367,1367,Credit Card,87.64,6
1368,1368,Credit Card,86.02,3
1369,1369,Credit Card,87.32,1
1370,1370,Boleto,876.5,1
1371,1371,Credit Card,28.22,2
1372,1372,Credit Card,153.32,1
1373,1373,Boleto,51.27,1
1374,1374,Credit Card,136.97,3
1375,1375,Voucher,73.49,1
1376,1376,Credit Card,33.81,1
1377,1377,Boleto,102.06,1
1378,1378,Credit Card,200.45,2
1379,1379,Credit Card,149.65,4
1380,1380,Credit Card,34.69,1
1381,1381,Boleto,83.13,1
1382,1382,Credit Card,26.38,1
1383,1383,Credit Card,153.51,5
1384,1384,Boleto,203.83,1
1385,1385,Credit Card,357.16,4
1386,1386,Credit Card,89.45,4
1387,1387,Credit Card,206.69,8
1388,1388,Boleto,158.38,1
1389,1389,Credit Card,176.65,10
1390,1390,Credit Card,162.42,15
1391,1391,Credit Card,106.1,6
1392,1392,Credit Card,253.74,3
1393,1393,Credit Card,100.71,4
1394,1394,Credit Card,134.47,2
1395,1395,Credit Card,190.86,9
1396,1396,Credit Card,96.56,1
1397,1397,Boleto,550.12,1
1398,1398,Credit Card,189.37,2
1399,1399,Credit Card,58.79,3
1400,1400,Boleto,48.27,1
1401,1401,Credit Card,80.55,3
1402,1402,Boleto,72.79,1
1403,1403,Boleto,36.68,1
1404,1404,Boleto,109.67,1
1405,1405,Boleto,113.71,1
1406,1406,Credit Card,192.11,2
1407,1407,Credit Card,115.88,6
1408,1408,Credit Card,72.18,1
1409,1409,Boleto,139.0,1
1410,1410,Credit Card,124.9,1
1411,1411,Credit Card,96.88,1
1412,1412,Boleto,72.46,1
1413,1413,Credit Card,33.72,1
1414,1414,Credit Card,157.56,8
1415,1415,Credit Card,49.29,1
1416,1416,Credit Card,539.71,3
1417,1417,Credit Card,20.68,1
1418,1418,Boleto,50.86,1
1419,1419,Credit Card,118.3,2
1420,1420,Boleto,32.0,1
1421,1421,Boleto,190.0,1
1422,1422,Boleto,34.68,1
1423,1423,Debit Card,143.65,1
1424,1424,Credit Card,226.73,4
1425,1425,Boleto,542.66,1
1426,1426,Credit Card,143.91,8
1427,1427,Credit Card,203.82,1
1428,1428,Boleto,51.05,1
1429,1429,Credit Card,26.27,1
1430,1430,Credit Card,217.55,1
1431,1431,Credit Card,228.41,2
1432,1432,Boleto,189.97,1
1433,1433,Boleto,124.52,1
1434,1434,Credit Card,268.74,4
1435,1435,Credit Card,207.94,3
1436,1436,Boleto,121.26,1
1437,1437,Credit Card,73.15,1
1438,1438,Credit Card,121.14,4
1439,1439,Credit Card,159.02,4
1440,1440,Credit Card,199.52,2
1441,1441,Credit Card,627.86,6
1442,1442,Credit Card,692.82,5
1443,1443,Credit Card,166.3,3
1444,1444,Credit Card,29.86,1
1445,1445,Credit Card,372.49,8
1446,1446,Credit Card,162.77,10
1447,1447,Credit Card,978.97,4
1448,1448,Credit Card,34.04,1
1449,1449,Boleto,104.49,1
1450,1450,Credit Card,133.9,5
1451,1451,Credit Card,116.36,1
1452,1452,Credit Card,183.25,3
1453,1453,Credit Card,425.51,10
1454,1454,Credit Card,143.99,2
1455,1455,Credit Card,82.38,3
1456,1456,Credit Card,102.13,1
1457,1457,Credit Card,44.1,4
1458,1458,Boleto,128.25,1
1459,1459,Credit Card,257.43,2
1460,1460,Credit Card,38.12,1
1461,1461,Credit Card,92.6,1
1462,1462,Boleto,163.38,1
1463,1463,Credit Card,127.81,1
1464,1464,Credit Card,220.88,2
1465,1465,Credit Card,125.52,4
1466,1466,Credit Card,69.64,6
1467,1467,Debit Card,39.72,1
1468,1468,Credit Card,78.44,6
1469,1469,Credit Card,180.6,9
1470,1470,Boleto,187.19,1
1471,1471,Credit Card,44.09,1
1472,1472,Credit Card,27.68,1
1473,1473,Boleto,55.91,1
1474,1474,Credit Card,175.3,1
1475,1475,Debit Card,148.15,1
1476,1476,Credit Card,321.08,8
1477,1477,Credit Card,78.43,7
1478,1478,Credit Card,56.78,2
1479,1479,Credit Card,143.01,7
1480,1480,Credit Card,87.72,5
1481,1481,Credit Card,81.76,3
1482,1482,Credit Card,70.15,2
1483,1483,Credit Card,209.46,4
1484,1484,Credit Card,264.08,10
1485,1485,Credit Card,113.42,2
1486,1486,Credit Card,164.4,10
1487,1487,Credit Card,33.29,2
1488,1488,Credit Card,29.6,2
1489,1489,Credit Card,231.7,3
1490,1490,Credit Card,193.84,2
1491,1491,Credit Card,190.69,1
1492,1492,Boleto,306.72,1
1493,1493,Debit Card,112.02,1
1494,1494,Credit Card,208.56,4
1495,1495,Credit Card,36.69,3
1496,1496,Credit Card,420.13,2
1497,1497,Boleto,42.82,1
1498,1498,Boleto,395.8,1
1499,1499,Credit Card,78.86,1
1500,1500,Credit Card,206.54,2
1501,1501,Boleto,470.95,1
1502,1502,Credit Card,47.05,4
1503,1503,Credit Card,181.52,3
1504,1504,Credit Card,485.02,10
1505,1505,Credit Card,201.65,2
1506,1506,Boleto,153.15,1
1507,1507,Credit Card,415.0,4
1508,1508,Credit Card,193.0,10
1509,1509,Credit Card,312.49,4
1510,1510,Boleto,88.62,1
1511,1511,Debit Card,239.1,1
1512,1512,Credit Card,57.51,1
1513,1513,Boleto,130.91,1
1514,1514,Credit Card,58.85,1
1515,1515,Credit Card,509.2,5
1516,1516,Credit Card,124.34,5
1517,1517,Credit Card,75.11,3
1518,1518,Credit Card,33.18,3
1519,1519,Boleto,81.5,1
1520,1520,Voucher,261.62,1
1521,1521,Credit Card,60.11,6
1522,1522,Credit Card,1724.04,10
1523,1523,Credit Card,41.69,1
1524,1524,Credit Card,50.74,5
1525,1525,Credit Card,75.62,3
1526,1526,Credit Card,83.82,4
1527,1527,Credit Card,147.52,3
1528,1528,Credit Card,113.56,2
1529,1529,Boleto,99.9,1
1530,1530,Credit Card,93.48,5
1531,1531,Boleto,29.33,1
1532,1532,Credit Card,126.19,2
1533,1533,Boleto,90.22,1
1534,1534,Credit Card,688.25,4
1535,1535,Credit Card,81.06,6
1536,1536,Credit Card,70.65,6
1537,1537,Credit Card,151.06,3
1538,1538,Credit Card,309.12,2
1539,1539,Credit Card,78.2,2
1540,1540,Credit Card,50.95,5
1541,1541,Credit Card,94.06,1
1542,1542,Credit Card,117.47,6
1543,1543,Credit Card,157.85,1
1544,1544,Credit Card,193.14,3
1545,1545,Debit Card,50.31,1
1546,1546,Credit Card,105.29,8
1547,1547,Boleto,378.0,1
1548,1548,Boleto,57.99,1
1549,1549,Credit Card,143.49,1
1550,1550,Credit Card,155.15,2
1551,1551,Credit Card,46.78,3
1552,1552,Credit Card,279.03,12
1553,1553,Boleto,47.36,1
1554,1554,Credit Card,113.62,1
1555,1555,Credit Card,205.87,10
1556,1556,Voucher,61.12,1
1557,1557,Boleto,130.82,1
1558,1558,Credit Card,151.37,10
1559,1559,Credit Card,35.17,1
1560,1560,Credit Card,135.49,3
1561,1561,Credit Card,416.69,2
1562,1562,Boleto,43.39,1
1563,1563,Boleto,28.07,1
1564,1564,Credit Card,933.12,10
1565,1565,Boleto,47.01,1
1566,1566,Credit Card,119.3,1
1567,1567,Credit Card,93.31,1
1568,1568,Boleto,56.36,1
1569,1569,Credit Card,88.32,3
1570,1570,Credit Card,144.45,2
1571,1571,Boleto,41.72,1
1572,1572,Credit Card,53.57,5
1573,1573,Credit Card,81.11,3
1574,1574,Credit Card,44.23,1
1575,1575,Credit Card,102.36,5
1576,1576,Credit Card,113.56,10
1577,1577,Credit Card,114.99,1
1578,1578,Boleto,35.19,1
1579,1579,Credit Card,83.41,1
1580,1580,Boleto,195.0,1
1581,1581,Credit Card,85.23,2
1582,1582,Credit Card,76.09,3
1583,1583,Credit Card,96.22,9
1584,1584,Credit Card,46.39,2
1585,1585,Credit Card,145.01,5
1586,1586,Boleto,149.11,1
1587,1587,Boleto,405.54,1
1588,1588,Credit Card,142.89,10
1589,1589,Boleto,124.81,1
1590,1590,Credit Card,122.06,1
1591,1591,Credit Card,128.06,1
1592,1592,Credit Card,114.84,1
1593,1593,Credit Card,475.02,5
1594,1594,Debit Card,113.77,1
1595,1595,Boleto,37.61,1
1596,1596,Credit Card,176.72,1
1597,1597,Boleto,49.68,1
1598,1598,Boleto,21.77,1
1599,1599,Boleto,168.77,1
1600,1600,Credit Card,389.9,1
1601,1601,Credit Card,105.3,1
1602,1602,Voucher,59.6,1
1603,1603,Credit Card,304.36,1
1604,1604,Credit Card,73.34,3
1605,1605,Credit Card,88.62,4
1606,1606,Credit Card,248.34,5
1607,1607,Credit Card,262.24,10
1608,1608,Credit Card,139.71,9
