review_id,order_id,review_score,review_date
1006,4286,4,2018-02-15
1007,7774,5,2017-06-15
1008,7165,5,2017-11-01
1009,962,5,2017-06-09
1010,1592,5,2018-04-04
1011,4785,5,2018-04-25
1012,27,5,2017-01-31
1013,2019,3,2018-07-26
1014,9063,5,2018-03-23
1015,614,3,2018-08-04
1016,5996,5,2018-03-28
1017,6308,1,2018-03-24
1018,2522,5,2018-02-15
1019,745,3,2017-09-02
1020,9066,4,2018-07-31
1021,8563,5,2017-12-19
1022,3385,5,2017-10-03
1023,4732,4,2017-08-24
1024,9766,5,2018-05-22
1025,7438,4,2018-07-05
1026,3458,5,2017-07-13
1027,685,1,2017-08-15
1028,1929,1,2018-02-23
1029,9730,5,2017-11-28
1030,7970,5,2017-09-27
1031,5661,5,2018-03-07
1032,2660,5,2017-07-04
1033,994,5,2018-02-10
1034,132,3,2017-03-07
1035,2613,4,2017-02-14
1036,2713,4,2017-08-18
1037,326,5,2018-02-06
1038,4168,5,2017-07-21
1039,7144,4,2018-04-03
1040,3221,5,2018-01-11
1041,9072,1,2017-12-16
1042,4887,4,2017-05-05
1043,3571,5,2018-06-14
1044,8465,4,2017-08-27
1045,8134,5,2017-01-27
1046,9806,5,2018-04-18
1047,5649,5,2017-05-25
1048,7643,2,2018-08-24
1049,5742,4,2018-02-24
1050,7453,4,2017-12-01
1051,4121,5,2018-06-02
1052,7068,4,2018-08-16
1053,6921,1,2017-11-12
1054,2957,5,2017-07-21
1055,2542,5,2017-10-02
1056,9566,1,2018-04-29
1057,6409,3,2017-10-14
1058,5160,4,2018-04-20
1059,279,5,2017-10-17
1060,848,5,2018-08-22
1061,8855,3,2017-03-25
1062,8479,1,2018-02-25
1063,3743,5,2017-02-15
1064,5791,4,2018-05-06
1065,9308,4,2017-08-01
1066,133,3,2017-12-30
1067,2231,5,2018-06-26
1068,7140,5,2017-05-31
1069,5613,5,2018-05-04
1070,8492,1,2018-06-17
1071,6406,1,2018-02-09
1072,8051,5,2017-10-31
1073,4728,5,2017-08-29
1074,7156,1,2018-07-13
1075,1537,5,2018-08-10
1076,8889,4,2018-08-18
1077,7206,5,2018-06-08
1078,6433,5,2017-08-25
1079,5407,4,2018-06-07
1080,6112,5,2018-07-26
1081,7767,3,2018-02-25
1082,8488,5,2017-09-02
1083,344,5,2018-06-16
1084,5120,5,2018-06-29
1085,4331,4,2017-02-05
1086,7684,4,2018-03-22
1087,5458,4,2018-05-06
1088,3692,5,2017-12-09
1089,2357,5,2018-04-17
1090,5647,5,2017-10-10
1091,3062,5,2018-08-15
1092,2468,5,2018-01-28
1093,6906,3,2017-05-28
1094,963,5,2018-03-28
1095,4527,5,2017-06-21
1096,1178,4,2018-04-26
1097,9153,5,2018-06-13
1098,7311,4,2018-04-25
1099,3448,3,2018-01-28
1100,9262,5,2017-09-26
1101,8791,5,2018-02-10
1102,8249,5,2018-06-30
1103,8234,5,2018-03-24
1104,245,1,2017-03-16
1105,8804,4,2018-07-12
1106,8794,4,2018-05-12
1107,4763,4,2017-10-27
1108,4025,1,2017-12-20
1109,568,5,2018-06-28
1110,8360,5,2017-12-09
1111,9831,4,2018-03-20
1112,7296,5,2018-03-03
1113,4103,5,2018-04-06
1114,3149,5,2018-05-19
1115,8142,4,2018-06-08
1116,1818,5,2018-08-02
1117,9975,4,2017-03-30
1118,4920,5,2017-11-28
1119,3649,5,2018-08-17
1120,1505,5,2018-08-11
1121,2181,4,2017-03-25
1122,9446,5,2018-02-20
1123,9121,4,2018-07-06
1124,7442,5,2018-02-20
1125,7225,5,2017-03-28
1126,6096,4,2018-02-06
1127,8535,5,2018-08-24
1128,5690,3,2017-05-17
1129,5797,3,2018-02-24
1130,8749,4,2017-10-03
1131,8810,2,2017-06-22
1132,2512,4,2017-05-29
1133,3927,5,2018-01-11
1134,134,5,2018-06-07
1135,9135,1,2018-07-22
1136,9830,5,2018-06-22
1137,981,1,2018-04-19
1138,1081,4,2017-11-08
1139,4320,3,2017-07-05
1140,7437,5,2017-05-11
1141,2537,3,2018-07-28
1142,3086,4,2018-06-08
1143,7222,3,2017-12-17
1144,8973,1,2018-04-22
1145,8793,5,2017-09-05
1146,2089,5,2018-08-08
1147,3559,4,2018-05-12
1148,1322,3,2017-11-02
1149,819,1,2017-10-21
1150,8949,2,2018-04-21
1151,2605,1,2018-01-27
1152,8348,2,2017-04-21
1153,2369,2,2018-05-15
1154,8897,5,2017-05-03
1155,4984,4,2018-06-04
1156,488,5,2018-06-21
1157,3068,1,2018-02-21
1158,9517,5,2017-04-20
1159,1680,4,2017-12-12
1160,6387,4,2018-05-23
1161,7111,5,2018-05-04
1162,7837,5,2018-02-24
1163,5002,4,2018-05-18
1164,900,4,2018-05-15
1165,4240,1,2018-08-14
1166,4206,4,2017-12-04
1167,252,1,2018-08-30
1168,4819,5,2017-08-25
1169,2736,5,2018-07-12
1170,4172,1,2018-08-12
1171,524,5,2018-05-05
1172,7148,4,2017-05-25
1173,5989,4,2018-05-10
1174,4974,5,2017-10-20
1175,3447,3,2018-01-23
1176,5871,5,2018-06-29
1177,3698,4,2017-07-05
1178,750,5,2018-07-05
1179,3116,5,2017-08-08
1180,8004,5,2017-09-22
1181,2255,5,2017-08-09
1182,8603,1,2017-07-09
1183,6933,5,2017-10-05
1184,108,5,2017-04-13
1185,2074,5,2018-08-24
1186,7973,5,2018-08-11
1187,9581,2,2017-02-09
1188,187,3,2018-07-04
1189,6107,5,2017-06-23
1190,1715,5,2017-07-06
1191,3091,3,2018-02-20
1192,5488,1,2017-12-17
1193,5365,4,2018-03-22
1194,8627,5,2017-05-06
1195,4134,5,2018-01-24
1196,5684,5,2018-01-17
1197,6047,5,2018-03-17
1198,1615,5,2018-03-15
1199,8920,1,2017-04-08
1200,8549,1,2018-04-18
1201,6347,5,2018-07-03
1202,1958,5,2018-01-17
1203,6031,5,2017-07-21
1204,8727,5,2017-04-19
1205,9935,5,2018-08-04
1206,3438,3,2018-03-07
1207,7554,5,2018-02-02
1208,8730,5,2017-10-19
1209,2144,5,2017-11-01
1210,7890,5,2017-04-05
1211,5900,1,2017-09-14
1212,4037,5,2017-04-28
1213,2225,2,2017-10-18
1214,8514,5,2017-07-28
1215,8859,5,2018-03-27
1216,2355,1,2018-08-03
1217,3185,5,2017-06-17
1218,6350,4,2017-11-01
1219,1986,1,2017-12-20
1220,7501,4,2017-10-06
1221,5675,1,2017-09-16
1222,4,1,2018-05-06
1223,4368,5,2017-06-15
1224,2947,5,2017-05-19
1225,200,5,2018-01-13
1226,7541,5,2017-10-10
1227,7713,5,2017-08-12
1228,3524,4,2017-03-15
1229,2271,5,2017-10-06
1230,3124,5,2017-02-08
1231,9737,1,2017-12-16
1232,858,2,2018-03-18
1233,7116,1,2018-02-16
1234,1867,5,2018-05-24
1235,7943,5,2017-11-22
1236,8353,5,2018-04-24
1237,5241,5,2018-04-13
1238,5268,4,2017-07-22
1239,3581,5,2018-02-01
1240,8387,5,2018-04-25
1241,8157,4,2017-12-16
1242,6182,5,2017-12-29
1243,1180,5,2018-08-09
1244,3050,1,2018-05-10
1245,3220,4,2017-09-24
1246,2396,2,2017-11-15
1247,1082,5,2017-12-07
1248,2640,4,2018-01-31
1249,7601,5,2018-07-05
1250,9785,5,2018-07-29
1251,6625,4,2018-05-15
1252,8367,5,2018-05-19
1253,8501,1,2017-11-18
1254,7487,4,2018-01-13
1255,582,4,2018-08-08
1256,5294,5,2017-07-28
1257,8979,5,2018-03-28
1258,7146,5,2017-12-13
1259,2803,4,2017-08-05
1260,3080,4,2017-08-13
1261,1687,5,2017-06-30
1262,7295,4,2018-05-24
1263,3087,4,2017-10-20
1264,2268,5,2018-03-01
1265,5906,5,2018-03-15
1266,5129,1,2017-12-08
1267,7468,3,2018-04-07
1268,1468,4,2018-06-19
1269,5049,1,2018-04-28
1270,5753,3,2018-08-10
1271,7335,3,2017-11-12
1272,4590,1,2017-10-29
1273,9808,5,2017-10-17
1274,5096,4,2017-05-25
1275,8910,5,2018-01-25
1276,286,3,2018-02-19
1277,8544,5,2018-05-09
1278,7718,5,2018-03-24
1279,9200,5,2017-08-31
1280,5030,2,2017-03-14
1281,6733,5,2017-11-22
1282,463,5,2018-08-09
1283,5582,5,2018-02-16
1284,5006,5,2018-05-08
1285,7497,5,2018-08-21
1286,1620,5,2018-02-17
1287,3899,4,2018-05-24
1288,2455,1,2018-05-22
1289,7884,5,2018-05-19
1290,7012,1,2018-08-24
1291,4750,5,2018-07-24
1292,713,4,2017-09-07
1293,4967,5,2017-12-19
1294,6430,5,2017-02-16
1295,3439,4,2018-04-21
1296,9236,4,2017-09-16
1297,7553,4,2017-12-06
1298,970,1,2018-01-20
1299,4248,1,2018-07-26
1300,1227,1,2017-03-23
1301,7790,5,2018-08-21
1302,2415,5,2018-07-11
1303,1858,5,2017-10-16
1304,6437,2,2018-03-20
1305,3037,4,2018-03-06
1306,2931,5,2018-05-11
1307,342,5,2018-05-08
1308,5076,4,2018-04-17
1309,9002,5,2018-02-07
1310,6961,5,2017-05-05
1311,6567,5,2017-08-15
1312,9855,5,2018-05-13
1313,6771,1,2017-09-03
1314,6021,4,2018-01-19
1315,3734,5,2017-11-21
1316,7259,5,2018-01-10
1317,6789,4,2017-11-08
1318,9504,4,2018-04-18
1319,872,5,2018-07-05
1320,2727,5,2017-11-29
1321,9434,5,2018-03-10
1322,8239,5,2018-08-03
1323,9294,5,2018-01-16
1324,3401,5,2018-07-13
1325,7129,2,2017-12-28
1326,2849,5,2018-03-20
1327,6696,5,2018-07-10
1328,360,5,2018-08-31
1329,487,5,2017-11-18
1330,6133,5,2018-05-10
1331,2584,5,2018-06-06
1332,3031,5,2018-04-10
1333,4518,5,2018-04-07
1334,4503,5,2018-08-19
1335,331,5,2017-06-20
1336,6725,3,2017-10-29
1337,4106,2,2018-02-03
1338,1885,3,2018-07-05
1339,772,5,2017-12-06
1340,1769,2,2018-05-27
1341,9186,5,2017-05-14
1342,6203,1,2017-12-17
1343,779,5,2018-08-09
1344,6543,5,2017-11-15
1345,3626,5,2017-04-13
1346,8198,5,2017-10-10
1347,4193,5,2018-08-11
1348,7654,5,2018-05-23
1349,1901,5,2017-06-25
1350,2932,5,2018-05-15
1351,263,5,2017-06-14
1352,1711,1,2018-04-18
1353,2718,5,2018-05-05
1354,665,3,2017-12-20
1355,1580,5,2017-09-29
1356,3903,3,2018-06-14
1357,7710,4,2017-08-18
1358,4579,4,2018-05-15
1359,2167,5,2017-09-08
1360,882,5,2018-05-11
1361,2994,4,2017-11-23
1362,4350,3,2018-05-12
1363,1610,5,2017-04-01
1364,7567,1,2017-09-05
1365,9185,5,2018-06-15
1366,7164,5,2017-03-09
1367,9926,4,2017-09-10
1368,3071,5,2018-04-03
1369,7951,5,2018-01-10
1370,5717,3,2017-04-06
1371,4199,5,2018-06-22
1372,712,5,2017-07-13
1373,5991,3,2017-03-28
1374,1593,4,2018-07-26
1375,7575,4,2018-08-16
1376,6259,5,2017-11-25
1377,7466,5,2018-04-12
1378,1869,4,2018-08-23
1379,1812,5,2017-06-21
1380,1402,5,2017-12-09
1381,6122,5,2018-03-02
1382,4949,5,2018-03-09
1383,2287,5,2017-08-16
1384,5639,4,2018-08-18
1385,1088,5,2018-08-25
1386,966,5,2017-09-28
1387,4345,3,2017-02-04
1388,5673,4,2018-05-24
1389,6712,5,2018-08-22
1390,3700,5,2018-07-04
1391,1379,3,2018-01-10
1392,7441,4,2018-05-05
1393,3405,5,2017-12-08
1394,2162,5,2018-04-19
1395,2297,1,2017-12-10
1396,1677,1,2018-03-22
1397,4133,5,2017-08-16
1398,2572,5,2018-05-31
1399,1025,4,2017-07-26
1400,4160,3,2018-07-26
1401,7903,5,2017-10-19
1402,6723,5,2017-11-04
1403,4718,5,2018-01-05
1404,3121,5,2017-06-08
1405,9115,3,2017-09-16
1406,5418,5,2017-12-10
1407,3478,5,2018-06-24
1408,7188,5,2018-08-01
1409,7471,1,2017-07-01
1410,2654,1,2017-12-20
1411,7633,4,2018-02-09
1412,5396,5,2018-05-12
1413,9492,4,2017-12-22
1414,5718,5,2018-08-04
1415,4092,5,2017-11-10
1416,2699,3,2018-08-03
1417,460,4,2018-08-16
1418,3970,4,2018-01-20
1419,7592,4,2018-01-27
1420,8326,5,2018-03-30
1421,2083,4,2018-08-14
1422,2550,4,2017-12-13
1423,412,5,2017-08-23
1424,5712,5,2018-05-15
1425,6521,5,2017-12-06
1426,2037,5,2018-06-08
1427,4428,5,2018-05-04
1428,2038,5,2018-03-08
1429,6804,4,2018-02-27
1430,2893,4,2017-02-08
1431,1534,2,2018-04-24
1432,9944,4,2017-07-29
1433,8937,3,2018-08-22
1434,2450,1,2018-03-22
1435,5052,5,2017-10-27
1436,8594,5,2017-02-02
1437,2799,4,2017-07-12
1438,3791,1,2018-05-04
1439,2745,1,2018-06-28
1440,2858,5,2017-10-26
1441,5621,4,2018-02-24
1442,6770,1,2018-01-31
1443,6042,5,2018-08-12
1444,4683,1,2017-09-16
1445,7576,4,2017-08-31
1446,2105,5,2018-04-25
1447,1889,5,2017-08-12
1448,4216,5,2018-07-11
1449,4835,5,2017-12-31
1450,4070,5,2018-06-12
1451,6904,1,2018-01-04
1452,961,3,2018-02-28
1453,5318,2,2017-07-07
1454,4668,5,2017-11-24
1455,8084,5,2017-11-14
1456,9128,5,2018-07-03
1457,4395,5,2018-01-11
1458,8118,4,2017-10-28
1459,3013,1,2017-03-03
1460,5455,5,2018-07-04
1461,1274,1,2018-01-30
1462,4533,3,2018-03-10
1463,5436,4,2018-05-17
1464,8806,5,2018-03-29
1465,5300,5,2018-02-21
1466,4220,4,2017-06-06
1467,4862,5,2017-06-14
1468,3809,4,2017-09-18
1469,5535,5,2017-03-21
1470,645,5,2017-09-24
1471,3216,5,2018-07-21
1472,7719,3,2017-05-10
1473,3864,5,2017-09-28
1474,9188,3,2018-01-30
1475,1541,5,2018-05-04
1476,3423,3,2018-04-28
1477,8851,5,2018-01-07
1478,8890,1,2017-07-30
1479,4960,5,2018-08-02
1480,9516,2,2017-06-29
1481,1428,5,2017-12-15
1482,5682,5,2017-09-27
1483,7612,5,2018-08-29
1484,6714,5,2018-06-10
1485,6038,5,2018-03-08
1486,2646,5,2018-04-24
1487,9483,5,2017-10-27
1488,7875,5,2018-01-11
1489,4766,5,2018-02-02
1490,7375,4,2018-02-20
1491,87,5,2017-12-28
1492,4251,5,2018-01-05
1493,2275,1,2018-08-30
1494,9890,5,2017-08-19
1495,4637,5,2018-02-23
1496,6539,5,2018-08-28
1497,6576,5,2017-11-14
1498,9661,5,2017-11-11
1499,8499,5,2018-03-12
1500,6054,3,2017-03-31
1501,4204,5,2018-01-24
1502,1616,2,2017-11-15
1503,7440,5,2017-12-16
1504,5173,5,2017-11-10
1505,3802,1,2018-06-29
1506,9907,1,2017-12-08
1507,6254,5,2018-08-14
1508,9325,4,2018-01-05
1509,5731,5,2018-03-28
1510,8630,5,2017-02-17
1511,4508,5,2017-09-15
1512,7840,5,2018-04-24
1513,2606,4,2017-11-29
1514,4266,5,2017-01-17
1515,1037,4,2017-06-17
1516,1535,5,2018-02-06
1517,2278,4,2018-04-17
1518,6111,5,2017-09-29
1519,4027,4,2017-12-09
1520,2551,5,2017-12-27
1521,2445,5,2017-05-30
1522,6515,3,2017-06-30
1523,6246,1,2017-09-24
1524,1974,4,2017-12-21
1525,7657,5,2017-10-14
1526,9958,5,2017-09-16
1527,9781,5,2018-08-01
1528,8706,4,2018-08-01
1529,7327,5,2017-06-29
1530,5844,4,2018-07-06
1531,511,5,2017-11-16
1532,7700,5,2017-02-24
1533,3659,4,2017-05-31
1534,4699,5,2018-04-26
1535,4689,5,2018-05-01
1536,6228,5,2018-05-23
1537,9248,5,2017-05-19
1538,5057,4,2017-05-11
1539,1736,5,2017-11-01
1540,3628,4,2017-12-30
1541,80,5,2018-05-01
1542,2549,5,2017-12-02
1543,4647,5,2018-06-10
1544,4421,4,2018-02-09
1545,75,1,2017-12-21
1546,3950,4,2017-06-08
1547,2930,5,2018-06-15
1548,3921,5,2018-04-06
1549,5077,4,2017-07-12
1550,3854,5,2017-05-05
1551,871,4,2017-06-27
1552,7490,1,2018-04-21
1553,941,5,2017-08-11
1554,3820,5,2017-05-23
1555,8679,3,2017-11-10
1556,7286,5,2017-12-08
1557,9584,5,2017-04-29
1558,3296,5,2018-08-22
1559,3128,2,2018-02-06
1560,1323,5,2017-06-06
1561,290,5,2018-08-09
1562,9528,3,2018-03-31
1563,8673,5,2018-08-31
1564,6002,5,2017-11-11
1565,7077,5,2018-08-01
1566,7664,4,2017-12-12
1567,1822,4,2017-12-02
1568,5999,5,2017-06-13
1569,8553,3,2017-10-27
1570,107,5,2017-06-27
1571,843,5,2017-12-12
1572,9776,5,2018-06-29
1573,3782,4,2017-09-10
1574,2959,5,2017-03-15
1575,8555,4,2017-12-01
1576,6268,1,2018-04-04
1577,1199,2,2017-08-16
1578,6189,5,2017-08-10
1579,1404,5,2017-09-03
1580,3378,5,2018-03-11
1581,6632,1,2017-11-18
1582,8243,5,2018-03-02
1583,8232,5,2017-07-20
1584,9250,5,2018-04-27
1585,4613,5,2018-04-17
1586,1582,4,2018-06-21
1587,4616,4,2017-09-21
1588,2470,1,2018-01-11
1589,1512,4,2018-08-28
1590,6869,5,2018-07-22
1591,510,1,2018-03-08
1592,9787,5,2018-04-10
1593,8687,5,2017-05-19
1594,525,1,2018-08-02
1595,3147,5,2018-05-18
1596,3488,4,2017-04-28
1597,3869,5,2018-06-12
1598,6438,3,2017-06-23
1599,2422,5,2018-05-17
1600,7842,4,2017-12-16
1601,8531,4,2018-03-21
1602,357,3,2017-12-06
1603,8857,5,2018-05-11
1604,2401,5,2017-11-14
1605,2190,3,2017-05-25
1606,1150,5,2017-12-20
1607,3302,4,2018-03-17
1608,336,5,2018-05-04
1609,1591,5,2017-12-08
1610,9522,5,2017-05-27
1611,6220,1,2017-06-09
1612,2296,5,2018-02-03
1613,874,5,2018-06-06
1614,8972,2,2018-07-29
1615,7848,5,2017-11-04
1616,6962,5,2018-05-06
1617,1819,1,2018-06-20
1618,4475,5,2018-06-01
1619,4896,4,2018-07-10
1620,7406,5,2018-06-30
1621,1029,4,2018-05-30
1622,4996,5,2018-08-16
1623,4704,5,2017-05-07
1624,9950,5,2017-09-12
1625,4393,5,2018-05-09
1626,9060,5,2018-05-09
1627,2780,5,2018-01-25
1628,9892,5,2018-03-20
1629,8163,4,2017-12-20
1630,7904,5,2018-05-15
1631,2852,4,2017-11-22
1632,3710,5,2017-12-10
1633,3613,4,2018-02-09
1634,4495,5,2017-05-05
1635,8663,5,2017-04-18
1636,4729,1,2017-11-09
1637,7802,3,2018-04-27
1638,9413,4,2018-08-15
1639,9539,5,2017-09-20
1640,7298,5,2018-01-04
1641,2998,5,2018-06-05
1642,626,2,2018-06-29
1643,5257,5,2017-07-26
1644,3109,1,2018-01-20
1645,4440,1,2018-03-18
1646,5610,5,2018-01-25
1647,3417,5,2017-11-25
1648,5904,5,2018-07-06
1649,43,5,2018-03-19
1650,4927,5,2018-07-08
1651,1872,5,2018-03-25
1652,90,4,2018-05-10
1653,6459,1,2018-03-07
1654,1391,5,2017-11-10
1655,5836,5,2018-08-02
1656,4980,3,2017-03-08
1657,403,4,2018-06-13
1658,5966,5,2017-10-24
1659,6890,5,2018-02-07
1660,3952,5,2018-08-05
1661,2506,5,2018-04-20
1662,2732,5,2018-02-20
1663,1286,5,2017-08-19
1664,3569,5,2017-11-07
1665,181,5,2017-09-19
1666,7640,5,2018-01-11
1667,7044,4,2018-06-15
1668,3064,1,2018-04-06
1669,4470,1,2017-02-17
1670,4703,1,2018-05-30
1671,5863,1,2017-09-15
1672,2335,5,2018-05-11
1673,2282,5,2017-03-14
1674,1051,5,2017-08-02
1675,992,1,2018-07-29
1676,741,5,2017-12-13
1677,2846,4,2018-02-21
1678,2788,5,2018-03-15
1679,6711,5,2017-09-16
1680,5463,5,2017-07-26
1681,6907,5,2017-12-16
1682,1156,5,2017-05-10
1683,4664,5,2018-05-17
1684,92,1,2017-12-10
1685,6835,5,2018-02-05
1686,1854,5,2017-12-28
1687,7389,5,2017-10-21
1688,4551,5,2018-03-07
1689,2340,3,2017-08-29
1690,3880,5,2018-04-14
1691,3502,5,2018-01-24
1692,2989,4,2018-08-26
1693,9627,4,2017-10-27
1694,7089,5,2018-01-12
1695,1240,3,2017-03-18
1696,6357,1,2018-06-06
1697,3023,1,2017-08-26
1698,4662,5,2018-08-03
1699,9050,1,2018-03-22
1700,1080,5,2018-06-09
1701,4997,5,2018-01-22
1702,6661,1,2018-04-15
1703,4317,3,2018-01-16
1704,606,4,2018-07-05
1705,6155,4,2018-06-06
1706,8494,4,2018-04-20
1707,8393,5,2017-09-15
1708,3208,5,2018-08-28
1709,866,3,2018-08-23
1710,1900,5,2018-08-02
1711,1660,4,2017-04-05
1712,7496,5,2018-07-13
1713,7905,5,2017-07-22
1714,9715,4,2017-07-14
1715,1883,3,2017-12-28
1716,7269,5,2018-05-15
1717,7685,2,2018-05-30
1718,6304,5,2017-05-25
1719,9164,4,2017-09-09
1720,1667,4,2017-11-29
1721,8570,5,2018-04-11
1722,4068,1,2018-03-23
1723,7390,4,2018-05-03
1724,6753,5,2017-03-15
1725,6429,5,2018-01-18
1726,2394,5,2017-09-03
1727,3814,1,2018-07-10
1728,3383,5,2017-12-07
1729,3025,1,2018-03-09
1730,7672,4,2018-06-02
1731,4880,5,2018-02-10
1732,9951,5,2018-03-20
1733,790,4,2018-08-21
1734,8092,5,2018-08-28
1735,2085,5,2018-02-02
1736,429,4,2018-04-25
1737,1833,1,2017-05-31
1738,1870,4,2017-06-02
1739,3573,5,2017-06-07
1740,8334,2,2018-06-06
1741,12,5,2018-07-14
1742,2043,5,2017-05-03
1743,3231,3,2017-12-22
1744,5941,4,2017-12-30
1745,6334,3,2018-08-12
1746,9889,5,2017-12-13
1747,4562,4,2018-02-28
1748,5421,5,2018-03-24
1749,4700,4,2017-09-05
1750,2793,4,2018-04-18
1751,4857,5,2017-12-16
1752,4926,5,2018-04-25
1753,1001,5,2017-04-01
1754,9359,5,2018-05-12
1755,7154,5,2018-04-18
1756,7809,1,2018-01-25
1757,7514,4,2018-07-07
1758,3943,5,2018-04-14
1759,2292,5,2017-10-28
1760,3120,5,2018-01-16
1761,6088,1,2017-07-13
1762,4201,4,2017-04-20
1763,1162,5,2018-08-02
1764,5893,5,2018-04-20
1765,3919,4,2017-10-21
1766,6941,2,2017-08-01
1767,2558,4,2017-10-14
1768,9680,4,2017-12-14
1769,9472,4,2017-07-06
1770,2697,5,2017-10-06
1771,996,5,2017-09-15
1772,8028,1,2017-12-28
1773,3948,5,2018-08-01
1774,4569,1,2018-08-02
1775,2253,5,2017-11-10
1776,503,2,2017-11-21
1777,6692,5,2018-06-09
1778,7998,5,2018-06-22
1779,2209,5,2017-12-20
1780,1782,5,2018-05-10
1781,2028,5,2018-01-10
1782,9007,2,2018-01-30
1783,9402,2,2018-03-30
1784,3167,1,2018-04-05
1785,660,5,2018-04-11
1786,7508,4,2017-02-25
1787,1604,5,2018-06-20
1788,3,4,2017-07-20
1789,6609,4,2018-02-02
1790,4397,4,2018-08-14
1791,6476,5,2018-05-19
1792,4111,5,2017-12-02
1793,2576,5,2018-05-19
1794,5981,4,2018-04-14
1795,3341,5,2017-05-06
1796,4296,3,2018-06-15
1797,5653,1,2018-02-07
1798,478,5,2018-08-22
1799,9898,1,2017-11-28
1800,3596,5,2018-04-03
1801,4293,3,2018-03-23
1802,8412,5,2018-03-09
1803,4685,1,2018-02-02
1804,7380,5,2018-08-02
1805,2733,5,2017-10-17
1806,4408,5,2018-01-31
1807,2822,4,2018-03-06
1808,4258,5,2018-03-17
1809,6342,4,2017-12-09
1810,1302,4,2018-08-08
1811,8714,5,2017-07-13
1812,2097,5,2018-08-24
1813,4135,3,2017-03-04
1814,241,5,2018-05-21
1815,4758,5,2017-10-07
1816,701,4,2018-04-23
1817,799,5,2017-12-02
1818,5536,5,2018-02-15
1819,456,5,2018-08-08
1820,8868,1,2018-04-14
1821,2541,5,2018-03-06
1822,2910,5,2018-02-02
1823,309,5,2018-07-07
1824,7858,4,2017-08-05
1825,4655,5,2018-03-30
1826,9021,5,2017-07-23
1827,5228,1,2018-06-08
1828,2890,4,2017-04-21
1829,378,5,2017-08-03
1830,4681,5,2017-09-26
1831,6337,1,2018-03-29
1832,9701,5,2017-08-26
1833,8999,4,2018-08-28
1834,6968,4,2017-11-25
1835,3704,4,2017-07-29
1836,2899,5,2017-03-21
1837,1977,3,2018-06-05
1838,452,5,2018-07-06
1839,775,1,2018-07-31
1840,11,2,2017-07-13
1841,6318,5,2017-06-15
1842,6132,5,2017-02-16
1843,4151,5,2017-10-11
1844,4110,4,2017-08-26
1845,62,5,2017-09-25
1846,9759,5,2018-05-18
1847,8825,4,2017-07-01
1848,6161,5,2017-05-26
1849,2862,5,2018-02-07
1850,7688,5,2018-08-08
1851,2993,5,2018-03-23
1852,6966,4,2017-05-04
1853,1421,5,2018-05-22
1854,2259,5,2018-08-10
1855,9356,5,2017-11-10
1856,354,5,2018-04-01
1857,9711,4,2017-11-29
1858,1103,3,2017-03-23
1859,2001,5,2018-03-15
1860,285,3,2017-09-19
1861,3821,5,2018-07-07
1862,3591,5,2017-06-25
1863,158,5,2017-12-16
1864,8423,4,2018-07-22
1865,6219,5,2017-11-02
1866,3370,5,2018-06-08
1867,4344,5,2017-07-19
1868,9166,4,2018-01-25
1869,1312,5,2018-04-07
1870,3066,5,2017-12-19
1871,1887,4,2017-10-19
1872,9520,5,2018-06-14
1873,8521,4,2017-09-23
1874,1125,5,2018-03-09
1875,1273,3,2018-01-20
1876,8072,4,2018-03-30
1877,4713,5,2017-09-29
1878,2082,5,2017-05-20
1879,4632,5,2018-05-25
1880,8375,4,2018-03-17
1881,1519,5,2018-03-24
1882,8688,5,2018-08-08
1883,3346,1,2018-06-06
1884,2750,5,2018-05-07
1885,4858,5,2018-08-22
1886,4749,4,2017-02-23
1887,4491,5,2017-12-19
1888,1552,1,2017-09-07
1889,978,1,2017-11-16
1890,8646,3,2018-07-28
1891,4854,4,2018-01-19
1892,3508,5,2018-03-16
1893,7692,5,2017-07-21
1894,5022,5,2017-05-24
1895,1917,5,2017-07-11
1896,7337,3,2017-08-18
1897,4419,1,2017-12-28
1898,5870,4,2017-12-12
1899,1558,5,2017-06-06
1900,9903,5,2018-06-19
1901,9912,5,2018-06-05
1902,2204,5,2018-06-16
1903,559,5,2018-01-30
1904,4303,4,2018-05-04
1905,4577,5,2018-01-19
1906,5141,5,2018-04-19
1907,5781,1,2018-06-08
1908,4185,4,2017-02-23
1909,3566,5,2018-05-05
1910,2913,5,2018-03-21
1911,8438,1,2018-08-19
1912,4467,1,2017-05-06
1913,6750,1,2018-03-02
1914,7511,5,2018-06-05
1915,2667,2,2018-01-18
1916,8267,5,2018-02-23
1917,8339,2,2017-02-09
1918,3287,4,2018-08-08
1919,1118,5,2017-12-01
1920,9748,5,2017-02-22
1921,8437,5,2018-08-07
1922,9242,5,2018-07-26
1923,9303,4,2017-05-18
1924,6532,3,2017-11-08
1925,9065,1,2018-06-14
1926,5041,5,2017-08-26
1927,7317,5,2018-06-29
1928,3590,4,2017-03-14
1929,5468,1,2018-03-21
1930,3834,1,2017-05-10
1931,8255,5,2018-04-27
1932,8733,4,2018-03-25
1933,755,5,2017-07-28
1934,3969,5,2018-07-27
1935,2447,5,2018-02-24
1936,9902,1,2017-04-13
1937,428,5,2018-08-04
1938,7927,5,2018-01-25
1939,6319,5,2018-07-27
1940,6548,5,2017-08-10
1941,3588,5,2018-01-30
1942,9406,4,2018-06-09
1943,1073,1,2017-05-16
