product_id,product_name,category,price
514,Sports Leisure Item #bd6640,Sports Leisure,221.99
515,Electronics Item #d94b74,Electronics,10.0
516,Telephony Item #970174,Telephony,29.59
517,Housewares Item #c0f9d7,Housewares,114.9
518,Home Appliances 2 Item #f27aff,Home Appliances 2,813.33
519,Auto Item #8b78fb,Auto,30.0
520,Sports Leisure Item #9d8a0e,Sports Leisure,120.0
521,Bed Bath Table Item #1c21c1,Bed Bath Table,69.0
522,Watches Gifts Item #7e48d9,Watches Gifts,45.0
523,Auto Item #f22c9d,Auto,1199.9
524,Housewares Item #b7c05b,Housewares,59.0
525,Construction Tools Construction Item #0dadef,Construction Tools Construction,55.0
526,Office Furniture Item #6dde44,Office Furniture,194.99
527,Housewares Item #e0a35b,Housewares,22.15
528,Furniture Decor Item #96e982,Furniture Decor,54.9
529,Stationery Item #db9f69,Stationery,179.9
530,Computers Accessories Item #50f5f1,Computers Accessories,19.9
531,Furniture Decor Item #a5dfd9,Furniture Decor,226.77
532,Sports Leisure Item #7d6494,Sports Leisure,209.9
533,Housewares Item #a97cd0,Housewares,309.0
534,Bed Bath Table Item #e2652b,Bed Bath Table,29.9
535,Computers Accessories Item #dc8587,Computers Accessories,352.57
536,Stationery Item #20ab1d,Stationery,58.0
537,Watches Gifts Item #87cb50,Watches Gifts,29.0
538,Computers Accessories Item #45d531,Computers Accessories,95.0
539,Auto Item #f111bc,Auto,89.9
540,Perfumery Item #ab8ba4,Perfumery,229.9
541,Health Beauty Item #fe7552,Health Beauty,110.65
542,Health Beauty Item #9217cd,Health Beauty,12.0
543,Toys Item #7d78cb,Toys,30.9
544,Bed Bath Table Item #37116a,Bed Bath Table,17.99
545,Sports Leisure Item #576a88,Sports Leisure,35.0
546,Perfumery Item #7a8cdb,Perfumery,104.99
547,Small Appliances Item #6c34d2,Small Appliances,845.0
548,Furniture Living Room Item #80d3ae,Furniture Living Room,169.99
549,Luggage Accessories Item #e7d26d,Luggage Accessories,54.9
550,Stationery Item #947a46,Stationery,119.9
551,Furniture Decor Item #e8df9b,Furniture Decor,118.8
552,Air Conditioning Item #ccb162,Air Conditioning,139.0
553,Sports Leisure Item #577651,Sports Leisure,38.94
554,Baby Item #79fca3,Baby,69.99
555,Sports Leisure Item #355375,Sports Leisure,375.0
556,Sports Leisure Item #4fbee5,Sports Leisure,33.0
557,Bed Bath Table Item #8d23da,Bed Bath Table,143.99
558,Toys Item #f422d0,Toys,66.99
559,Electronics Item #93c902,Electronics,99.1
560,Cool Stuff Item #dde07b,Cool Stuff,139.9
561,Furniture Decor Item #07c055,Furniture Decor,45.9
562,Cool Stuff Item #5ed9ea,Cool Stuff,25.0
563,Stationery Item #5c2bb1,Stationery,97.57
564,Garden Tools Item #e4aa3f,Garden Tools,34.0
565,Bed Bath Table Item #b8316b,Bed Bath Table,34.76
566,Computers Accessories Item #656e0e,Computers Accessories,87.45
567,Luggage Accessories Item #821839,Luggage Accessories,55.9
568,Perfumery Item #052b86,Perfumery,28.9
569,Uncategorized Item #aaa391,Uncategorized,20.3
570,Garden Tools Item #3cf833,Garden Tools,34.99
571,Health Beauty Item #b15011,Health Beauty,39.99
572,Bed Bath Table Item #a1dd59,Bed Bath Table,19.9
573,Baby Item #2a1578,Baby,60.0
574,Health Beauty Item #4c7d4a,Health Beauty,31.5
575,Computers Accessories Item #c6e377,Computers Accessories,75.89
576,Home Confort Item #15ae68,Home Confort,599.0
577,Cool Stuff Item #eee02a,Cool Stuff,207.9
578,Stationery Item #dbb9d7,Stationery,79.0
579,Office Furniture Item #2a5806,Office Furniture,170.86
580,Garden Tools Item #363065,Garden Tools,29.9
581,Bed Bath Table Item #a94036,Bed Bath Table,124.9
582,Audio Item #487ff9,Audio,36.0
583,Luggage Accessories Item #8bfcc2,Luggage Accessories,39.9
584,Toys Item #bfd401,Toys,169.9
585,Computers Accessories Item #0f96cb,Computers Accessories,104.9
586,Home Construction Item #fdbfd4,Home Construction,459.99
587,Baby Item #40c36d,Baby,99.0
588,Perfumery Item #81a3f1,Perfumery,136.78
589,Electronics Item #d558b2,Electronics,99.9
590,Sports Leisure Item #dcde96,Sports Leisure,39.99
591,Sports Leisure Item #6f8ea1,Sports Leisure,55.49
592,Auto Item #d2efc6,Auto,58.5
593,Stationery Item #94a758,Stationery,115.0
594,Housewares Item #61509e,Housewares,24.9
595,Auto Item #236229,Auto,78.0
596,Office Furniture Item #7d1d3d,Office Furniture,380.0
597,Sports Leisure Item #ef9ae4,Sports Leisure,213.64
598,Pet Shop Item #d3060c,Pet Shop,109.99
599,Perfumery Item #2028bf,Perfumery,55.59
600,Telephony Item #5f0bde,Telephony,17.74
601,Bed Bath Table Item #303649,Bed Bath Table,134.99
602,Fashion Bags Accessories Item #3918bb,Fashion Bags Accessories,37.9
603,Fashion Shoes Item #a07713,Fashion Shoes,84.9
604,Luggage Accessories Item #58b566,Luggage Accessories,47.9
605,Watches Gifts Item #e7d546,Watches Gifts,149.0
606,Sports Leisure Item #624846,Sports Leisure,15.0
607,Bed Bath Table Item #8b51c6,Bed Bath Table,59.9
608,Watches Gifts Item #3225c5,Watches Gifts,279.13
609,Health Beauty Item #a90ef5,Health Beauty,49.9
610,Auto Item #808a67,Auto,53.9
611,Bed Bath Table Item #5e2ac5,Bed Bath Table,53.9
612,Bed Bath Table Item #1f792a,Bed Bath Table,10.8
613,Toys Item #01c9a7,Toys,110.9
614,Health Beauty Item #7c1bd9,Health Beauty,59.78
615,Watches Gifts Item #c89bd6,Watches Gifts,229.0
616,Telephony Item #913dfc,Telephony,21.99
617,Garden Tools Item #208563,Garden Tools,169.99
618,Bed Bath Table Item #a1efe4,Bed Bath Table,169.9
619,Furniture Decor Item #717664,Furniture Decor,75.0
620,Toys Item #3a1354,Toys,167.46
621,Bed Bath Table Item #739e8d,Bed Bath Table,82.9
622,Home Appliances Item #e5eadf,Home Appliances,69.9
623,Watches Gifts Item #8f5bd1,Watches Gifts,198.99
624,Pet Shop Item #9e261f,Pet Shop,530.0
625,Furniture Decor Item #cfe9e8,Furniture Decor,370.0
626,Baby Item #63085b,Baby,388.0
627,Consoles Games Item #94a6c0,Consoles Games,11.5
628,Bed Bath Table Item #a06766,Bed Bath Table,38.99
629,Food Drink Item #86beb8,Food Drink,14.9
630,Computers Accessories Item #a5d722,Computers Accessories,51.9
631,Housewares Item #f89123,Housewares,128.3
632,Sports Leisure Item #ff7fcc,Sports Leisure,164.95
633,Housewares Item #e33df0,Housewares,19.98
634,Telephony Item #c0ac2a,Telephony,28.99
635,Fashion Bags Accessories Item #6c81db,Fashion Bags Accessories,29.99
636,Office Furniture Item #364db9,Office Furniture,199.99
637,Telephony Item #caa5c2,Telephony,14.9
638,Bed Bath Table Item #6d279e,Bed Bath Table,46.9
639,Health Beauty Item #c58962,Health Beauty,110.32
640,Kitchen Dining Laundry Garden Furniture Item #6609d9,Kitchen Dining Laundry Garden Furniture,19.9
641,Air Conditioning Item #b702f8,Air Conditioning,31.0
642,Telephony Item #9aa9ca,Telephony,29.99
643,Watches Gifts Item #02f8dd,Watches Gifts,145.9
644,Electronics Item #915c18,Electronics,18.9
645,Luggage Accessories Item #277d65,Luggage Accessories,169.9
646,Bed Bath Table Item #8c6d56,Bed Bath Table,7.9
647,Telephony Item #5bd649,Telephony,18.98
648,Consoles Games Item #f15c46,Consoles Games,369.0
649,Cool Stuff Item #b3e40f,Cool Stuff,229.99
650,Sports Leisure Item #260405,Sports Leisure,227.0
651,Watches Gifts Item #12e479,Watches Gifts,95.0
652,Sports Leisure Item #765a80,Sports Leisure,81.0
653,Sports Leisure Item #f9ce5e,Sports Leisure,89.9
654,Watches Gifts Item #57f2bc,Watches Gifts,55.0
655,Furniture Decor Item #747152,Furniture Decor,175.8
656,Furniture Decor Item #3f9e3d,Furniture Decor,34.99
657,Sports Leisure Item #1a7583,Sports Leisure,45.49
658,Housewares Item #052e13,Housewares,39.9
659,Small Appliances Item #9d703c,Small Appliances,109.9
660,Stationery Item #d59267,Stationery,79.9
661,Telephony Item #6f2d78,Telephony,49.99
662,Sports Leisure Item #ffb64e,Sports Leisure,106.2
663,Pet Shop Item #fbbccb,Pet Shop,144.2
664,Bed Bath Table Item #d3d4e7,Bed Bath Table,19.9
665,Furniture Living Room Item #846676,Furniture Living Room,79.9
666,Small Appliances Item #311761,Small Appliances,15.0
667,Consoles Games Item #72a137,Consoles Games,29.99
668,Computers Accessories Item #c3f8ee,Computers Accessories,219.9
669,Housewares Item #483691,Housewares,51.5
670,Furniture Decor Item #87b429,Furniture Decor,34.99
671,Furniture Decor Item #6f1ccc,Furniture Decor,99.0
672,Electronics Item #0f0c49,Electronics,45.0
673,Housewares Item #b1551e,Housewares,79.9
674,Toys Item #8fe93e,Toys,100.0
675,Furniture Decor Item #37bd63,Furniture Decor,19.5
676,Home Appliances Item #11cf21,Home Appliances,135.0
677,Furniture Decor Item #3a8b4f,Furniture Decor,39.9
678,Pet Shop Item #3f2c44,Pet Shop,74.0
679,Housewares Item #776689,Housewares,24.98
680,Health Beauty Item #9ea115,Health Beauty,53.5
681,Baby Item #b3d40b,Baby,21.9
682,Housewares Item #9b8816,Housewares,118.88
683,Baby Item #a44f94,Baby,249.99
684,Furniture Decor Item #d41a23,Furniture Decor,30.94
685,Garden Tools Item #173b3c,Garden Tools,14.99
686,Bed Bath Table Item #4886ee,Bed Bath Table,69.9
687,Bed Bath Table Item #981f6a,Bed Bath Table,54.9
688,Furniture Decor Item #2f13d1,Furniture Decor,105.0
689,Bed Bath Table Item #956522,Bed Bath Table,149.9
690,Small Appliances Item #e6a1b2,Small Appliances,249.9
691,Computers Accessories Item #b8eb86,Computers Accessories,139.0
692,Housewares Item #e8d7b1,Housewares,59.9
693,Computers Accessories Item #ee6c49,Computers Accessories,144.41
694,Sports Leisure Item #72f78c,Sports Leisure,74.9
695,Fashion Bags Accessories Item #723f08,Fashion Bags Accessories,40.0
696,Fashion Bags Accessories Item #52e1cb,Fashion Bags Accessories,69.9
697,Home Appliances Item #0bf311,Home Appliances,33.6
698,Toys Item #872642,Toys,89.99
699,Toys Item #5237a9,Toys,45.99
700,Bed Bath Table Item #ec2d43,Bed Bath Table,45.98
701,Fashion Bags Accessories Item #3c8e64,Fashion Bags Accessories,55.3
702,Perfumery Item #e9eebb,Perfumery,379.9
703,Health Beauty Item #9ab817,Health Beauty,159.0
704,Stationery Item #0bff7a,Stationery,634.4
705,Telephony Item #2083a6,Telephony,7.0
706,Musical Instruments Item #fe06d5,Musical Instruments,39.9
707,Sports Leisure Item #de9305,Sports Leisure,1299.99
708,Telephony Item #61b5c3,Telephony,49.99
709,Housewares Item #783dae,Housewares,165.0
710,Home Construction Item #679a3e,Home Construction,54.4
711,Perfumery Item #f2b67c,Perfumery,99.9
712,Baby Item #6e415c,Baby,49.9
713,Pet Shop Item #555605,Pet Shop,39.9
714,Bed Bath Table Item #516efb,Bed Bath Table,64.0
715,Housewares Item #ebfe7a,Housewares,49.94
716,Toys Item #6c40c9,Toys,159.0
717,Housewares Item #559602,Housewares,142.5
718,Telephony Item #fb19ac,Telephony,211.05
719,Computers Accessories Item #6cb17f,Computers Accessories,101.34
720,Construction Tools Safety Item #ee98d7,Construction Tools Safety,1658.83
721,Home Appliances Item #775882,Home Appliances,115.0
722,Bed Bath Table Item #0f0143,Bed Bath Table,88.9
723,Health Beauty Item #c5e40a,Health Beauty,52.0
724,Housewares Item #a0a6ba,Housewares,92.4
725,Bed Bath Table Item #96cfc2,Bed Bath Table,39.0
726,Perfumery Item #fa157a,Perfumery,175.0
727,Watches Gifts Item #07b6a3,Watches Gifts,309.9
728,Watches Gifts Item #c1ad8a,Watches Gifts,659.0
729,Housewares Item #9f621d,Housewares,509.0
730,Consoles Games Item #19a6ff,Consoles Games,59.99
731,Housewares Item #19ae99,Housewares,117.8
732,Bed Bath Table Item #503a97,Bed Bath Table,395.0
733,Bed Bath Table Item #42a2bd,Bed Bath Table,84.9
734,Perfumery Item #aa8bc5,Perfumery,279.0
735,Pet Shop Item #0366dd,Pet Shop,73.02
736,Perfumery Item #29b65c,Perfumery,49.0
737,Sports Leisure Item #3625fb,Sports Leisure,169.9
738,Health Beauty Item #4724ff,Health Beauty,12.0
739,Watches Gifts Item #f2a286,Watches Gifts,168.9
740,Sports Leisure Item #5ccc34,Sports Leisure,240.0
741,Cool Stuff Item #b357dc,Cool Stuff,59.0
742,Housewares Item #46c01e,Housewares,44.9
743,Office Furniture Item #b114bf,Office Furniture,149.94
744,Health Beauty Item #ee5329,Health Beauty,233.0
745,Telephony Item #254e83,Telephony,385.0
746,Cool Stuff Item #6eefea,Cool Stuff,2199.0
747,Uncategorized Item #73c5d3,Uncategorized,24.9
748,Telephony Item #827f67,Telephony,12.5
749,Health Beauty Item #a6f2ba,Health Beauty,215.0
750,Baby Item #09dbbe,Baby,109.9
751,Telephony Item #89c759,Telephony,27.99
752,Baby Item #4f28b4,Baby,89.9
753,Garden Tools Item #f15982,Garden Tools,345.95
754,Furniture Decor Item #b94d8e,Furniture Decor,284.9
755,Sports Leisure Item #a694f2,Sports Leisure,175.0
756,Stationery Item #75aabc,Stationery,249.0
757,Cool Stuff Item #85df97,Cool Stuff,24.0
758,Furniture Decor Item #fca621,Furniture Decor,249.9
759,Health Beauty Item #22ca13,Health Beauty,94.0
760,Toys Item #c438c9,Toys,64.9
761,Cool Stuff Item #11c3ff,Cool Stuff,99.0
762,Garden Tools Item #2de5c4,Garden Tools,174.99
763,Baby Item #27c0ce,Baby,119.9
764,Auto Item #1613b8,Auto,28.42
765,Garden Tools Item #0654d3,Garden Tools,55.0
766,Sports Leisure Item #63c91b,Sports Leisure,82.4
767,Bed Bath Table Item #af9418,Bed Bath Table,149.45
768,Housewares Item #e06ff9,Housewares,114.99
769,Small Appliances Item #16042f,Small Appliances,67.9
770,Sports Leisure Item #e09d5f,Sports Leisure,158.9
771,Bed Bath Table Item #52064f,Bed Bath Table,115.9
772,Bed Bath Table Item #531e80,Bed Bath Table,175.0
773,Auto Item #e5458c,Auto,28.8
774,Watches Gifts Item #eccec1,Watches Gifts,69.0
775,Furniture Decor Item #a0ef85,Furniture Decor,113.0
776,Computers Accessories Item #e35f45,Computers Accessories,249.0
777,Furniture Decor Item #b85fbb,Furniture Decor,45.0
778,Perfumery Item #5c12fb,Perfumery,16.9
779,Health Beauty Item #9bc7d2,Health Beauty,57.99
780,Fashion Bags Accessories Item #66a5f1,Fashion Bags Accessories,49.9
781,Uncategorized Item #1f5542,Uncategorized,95.0
782,Baby Item #df969c,Baby,18.32
783,Bed Bath Table Item #0fa81e,Bed Bath Table,99.9
784,Auto Item #2b1736,Auto,130.0
785,Computers Accessories Item #18b0e6,Computers Accessories,28.71
786,Air Conditioning Item #c114a4,Air Conditioning,199.0
787,Computers Item #bc4cd4,Computers,1249.95
788,Pet Shop Item #efcef3,Pet Shop,59.99
789,Computers Accessories Item #4298b7,Computers Accessories,138.2
790,Stationery Item #0d95dd,Stationery,66.5
791,Uncategorized Item #86047e,Uncategorized,89.9
792,Toys Item #8f8cb7,Toys,79.9
793,Watches Gifts Item #025249,Watches Gifts,239.0
794,Housewares Item #84dacb,Housewares,359.0
795,Furniture Decor Item #bc527b,Furniture Decor,59.9
796,Perfumery Item #a6c237,Perfumery,19.9
797,Baby Item #ce582a,Baby,39.99
798,Books General Interest Item #a8177d,Books General Interest,129.99
799,Health Beauty Item #1f75be,Health Beauty,13.99
800,Baby Item #25eb0a,Baby,29.9
801,Sports Leisure Item #92144c,Sports Leisure,124.9
802,Housewares Item #ad3cad,Housewares,89.99
803,Fashion Bags Accessories Item #34c887,Fashion Bags Accessories,24.99
804,Housewares Item #98354d,Housewares,72.0
805,Toys Item #68120d,Toys,69.0
806,Cool Stuff Item #2ac5c2,Cool Stuff,65.0
807,Housewares Item #d6aa42,Housewares,41.8
808,Auto Item #e87000,Auto,24.49
809,Furniture Decor Item #e5d652,Furniture Decor,49.0
810,Furniture Decor Item #6a1c65,Furniture Decor,240.0
811,Health Beauty Item #ceb913,Health Beauty,129.9
812,Cool Stuff Item #fb00f5,Cool Stuff,74.8
813,Computers Accessories Item #1707ef,Computers Accessories,68.99
814,Bed Bath Table Item #8347d3,Bed Bath Table,25.5
815,Fixed Telephony Item #a2746a,Fixed Telephony,99.9
816,Computers Accessories Item #635da3,Computers Accessories,21.99
817,Stationery Item #eaf3ca,Stationery,185.0
818,Sports Leisure Item #7b35cc,Sports Leisure,179.0
819,Auto Item #d07041,Auto,275.0
820,Health Beauty Item #6abd84,Health Beauty,29.9
821,Computers Accessories Item #9760ff,Computers Accessories,269.0
822,Auto Item #69c591,Auto,71.0
823,Health Beauty Item #0c761b,Health Beauty,149.99
824,Auto Item #1020b6,Auto,429.9
825,Garden Tools Item #7a8283,Garden Tools,37.99
826,Watches Gifts Item #8db4ee,Watches Gifts,27.99
827,Furniture Bedroom Item #2edc5e,Furniture Bedroom,99.9
828,Furniture Decor Item #d4ad97,Furniture Decor,59.0
829,Health Beauty Item #7c2d0d,Health Beauty,100.5
830,Auto Item #f361fc,Auto,12.9
831,Housewares Item #6db41b,Housewares,19.9
832,Watches Gifts Item #de7578,Watches Gifts,599.0
833,Health Beauty Item #c3eb70,Health Beauty,990.0
834,Stationery Item #440f5b,Stationery,169.9
835,Furniture Decor Item #d3ceda,Furniture Decor,99.0
836,Toys Item #748b71,Toys,94.9
837,Auto Item #1d3f55,Auto,176.9
838,Health Beauty Item #caa41b,Health Beauty,46.4
839,Fashion Bags Accessories Item #33c98b,Fashion Bags Accessories,79.9
840,Bed Bath Table Item #9190ce,Bed Bath Table,79.9
841,Home Appliances Item #42a437,Home Appliances,181.55
842,Telephony Item #0ce1e3,Telephony,17.99
843,Bed Bath Table Item #221734,Bed Bath Table,59.99
844,Toys Item #fd2168,Toys,270.0
845,Telephony Item #aee9cd,Telephony,21.99
846,Stationery Item #c2c00c,Stationery,15.99
847,Computers Accessories Item #34d943,Computers Accessories,16.9
848,Sports Leisure Item #7f8b42,Sports Leisure,189.0
849,Electronics Item #98e0de,Electronics,284.9
850,Watches Gifts Item #c756c9,Watches Gifts,55.0
851,Auto Item #bf5f81,Auto,305.9
852,Furniture Decor Item #ac8ead,Furniture Decor,259.9
853,Toys Item #14b47a,Toys,129.98
854,Electronics Item #ddb73e,Electronics,23.9
855,Perfumery Item #9d6dd5,Perfumery,19.99
856,Health Beauty Item #7b8c42,Health Beauty,96.49
857,Housewares Item #8bbc07,Housewares,26.9
858,Cool Stuff Item #2267f8,Cool Stuff,219.0
859,Housewares Item #822931,Housewares,59.9
860,Watches Gifts Item #41c24b,Watches Gifts,104.33
861,Agro Industry And Commerce Item #3e3f44,Agro Industry And Commerce,869.97
862,Furniture Decor Item #063595,Furniture Decor,179.99
863,Watches Gifts Item #7b66b1,Watches Gifts,55.0
864,Housewares Item #438bec,Housewares,57.9
865,Musical Instruments Item #738da8,Musical Instruments,79.9
866,Computers Accessories Item #79a1e7,Computers Accessories,88.99
867,Telephony Item #12f066,Telephony,18.9
868,Electronics Item #627c9d,Electronics,18.9
869,Perfumery Item #b22658,Perfumery,299.0
870,Office Furniture Item #3eef0c,Office Furniture,79.99
871,Telephony Item #e52703,Telephony,22.99
872,Furniture Decor Item #55b042,Furniture Decor,41.7
873,Sports Leisure Item #656d92,Sports Leisure,43.9
874,Small Appliances Item #d2a222,Small Appliances,22.14
875,Sports Leisure Item #5f6b93,Sports Leisure,16.9
876,Bed Bath Table Item #a7363e,Bed Bath Table,120.0
877,Construction Tools Construction Item #e54f26,Construction Tools Construction,274.79
878,Computers Accessories Item #f7944b,Computers Accessories,454.99
879,Home Appliances Item #a61055,Home Appliances,121.0
880,Housewares Item #f7a17d,Housewares,53.4
881,Garden Tools Item #37587b,Garden Tools,119.9
882,Sports Leisure Item #6a1a04,Sports Leisure,59.9
883,Electronics Item #2a46d3,Electronics,109.9
884,Bed Bath Table Item #bec758,Bed Bath Table,57.9
885,Auto Item #cebff4,Auto,95.9
886,Toys Item #de5daf,Toys,159.99
887,Health Beauty Item #4f0abf,Health Beauty,110.32
888,Bed Bath Table Item #bc8050,Bed Bath Table,1094.04
889,Telephony Item #3cb27d,Telephony,24.9
890,Telephony Item #951e29,Telephony,24.99
891,Sports Leisure Item #f8e3bb,Sports Leisure,37.99
892,Luggage Accessories Item #a69e3d,Luggage Accessories,81.0
893,Cool Stuff Item #1da3e4,Cool Stuff,254.9
894,Cool Stuff Item #ec5a5c,Cool Stuff,49.9
895,Health Beauty Item #195a72,Health Beauty,37.94
896,Fashion Bags Accessories Item #1d7db6,Fashion Bags Accessories,32.0
897,Auto Item #c4b21b,Auto,69.9
898,Furniture Decor Item #4cf712,Furniture Decor,50.9
899,Telephony Item #92f1f7,Telephony,73.5
900,Toys Item #236f35,Toys,99.9
901,Auto Item #692137,Auto,40.0
902,Electronics Item #2c0b8a,Electronics,14.89
903,Small Appliances Item #b7d350,Small Appliances,1890.0
904,Bed Bath Table Item #74824a,Bed Bath Table,40.0
905,Perfumery Item #7acd75,Perfumery,39.0
